location,event,date,artist
Ferney Voltaire,JAZZCONTREBAND,2014-10-18,STEPHANE BELMONDO
Geneve,JAZZCONTREBAND,2014-10-18,SAMUEL BLASER
Collonge Bellerive,JAZZCONTREBAND,2014-10-18,SAMBA DIABATE
Lausanne,LAUSANNE UNDERGROUND FILM & MUSIC FESTIVAL (LUFF),2014-10-18,COBRA
