location,event,date,artist
Geneve,MUSIQUES EN ETE,2015-08-13,QUATUOR TERPSYCORDES
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2015-08-13,OLIVIER MAGAROTTO
Le Locle,ROCK ALTITUDE,2015-08-13,CHARLIE WINSTON
Avenches,ROCK OZ ARENES,2015-08-13,THE OFFSPRING
