location,event,date,artist
Le Noirmont,CHANT DU GROS,2011-09-09,URIAH HEEP
Lausanne,ELECTROSANNE,2011-09-09,DJERRY C
Lausanne,ELECTROSANNE,2011-09-09,RAMADANMAN
Geneve,FESTIVAL DE LA BATIE,2011-09-09,ANNA AARON
Veyras en Valais,TOHU BOHU A VEYRAS,2011-09-09,DUB INC
Villars,VILLARS DE VIVRE,2011-09-09,BEATRICE BERRUT
Villars,VILLARS DE VIVRE,2011-09-09,FRANCOIS LINDEMANN
Villars,VILLARS DE VIVRE,2011-09-09,DONA FLOR
