location,event,date,artist
Geneve,FESTIVAL DE JAZZ DE L'AMR,2015-03-26,ANTOINE THOUVENIN
Leysin,WORLDWIDE FESTIVAL LEYSIN,2015-03-26,DAVID RODIGAN
