location,event,date,artist
Gampel,OPEN AIR DE GAMPEL,2015-08-20,DIE TOTEN HOSEN
Pully,PULLY FOR NOISE,2015-08-20,FFS : FRANZ FERDINAND & SPARKS
Penthalaz,VENOGE FESTIVAL,2015-08-20,UB40
