location,event,date,artist
Geneve,FETES DE GENEVE,2012-08-04,JANAINA MELLO
Geneve,FETES DE GENEVE,2012-08-04,RECALL
Sion,GUINNESS IRISH FESTIVAL,2012-08-04,STOUT
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2012-08-04,DJ CHLOE
Porrentruy,ROCK AIR PORRENTRUY,2012-08-04,MADJIVE
Avenches,ROCK OZ ARENES,2012-08-04,LMFAO
Verbier,VERBIER FESTIVAL,2012-08-04,ROLANDO VILLAZON
Verbier,VERBIER FESTIVAL,2012-08-04,QUATUOR HAGEN
