	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	84483	 Geneva Arena	Route des Batailleux 3, 1218 Le Grand-Saconnex	529262	Swiss Student Festival	 23 November 2013 	[' BAD YARD SOUND', ' DIRTYMADSOUND', ' 3010', ' JOKE', ' DJ GIL-B', ' THE ANIMALS ', 'HOSTED BY MOUSS MC ', ' Dj Vidy', ' LITTLE LION SOUND', 'DJ BATTLE']
