	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	18377	 Kulti Wetzikon	Kulturfabrik Wetzikon, Zürcherstrasse 40/42	649309	Kinky Beats - Nightmare Cabaret	 01 November 2014 	['ANDREJ (Swiss)', ' Ex Labyrinth) Swiss', 'El Primo (Swiss)', 'TICON Live (Iboga Records) Sweden', 'Kara_Maehl (Flow Records', 'HERR TERZ (Swiss)', 'Khainz (Module Rec', 'JESSE JAY (Take a Dance', ' Treibstoff) Germany', ' Kinky Beats) Swiss', ' Sprout) Swiss', 'PATRIQUE (Playground LU) Swiss', 'Gabriel Ananda (live) (Traum Rec', 'LA BAAZ (Flow Records', 'DANIEL BRENNER (Swiss)', 'RAPHAEL RABAN (Swiss)']
1	18377	 Kulti Wetzikon	Kulturfabrik Wetzikon, Zürcherstrasse 40/42	305025	Kinky Beats - Freaky Circus Edition	 05 November 2011 	['', 'Kara_Maehl (Echoes', ' Kinky Beats)', 'EM & EM aka Akustik & Martin Baur (Index Rec.)', 'DER PFLANZER (Bufta)', 'XV KILIST & Rocco (Iboga', 'LA BAAZ (Echoes', 'EMOK (Iboga Rec) Dänemark', ' City Lights)', 'Khainz (Echoes Rec) Swiss', 'OLLIN (Dusk.li)', 'TICON (Iboga Rec) Sweden']
2	18377	 Kulti Wetzikon	Kulturfabrik Wetzikon, Zürcherstrasse 40/42	99806	Kinky Beats	 03 October 2009 	['soon']
