	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	113811	 Hype Club	Rue Centrale 54, 2502, Biel	798275	Life is a Bitch	 27 March 2010 	[' Nicola Zoli', ' Frank C', 'Giusi Consoli', ' Marco Capone', ' Viera']
