	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	112031	 L'étage Sky Club	Obere Bahnhofstrasse 1, Wil	892973	Animal Trainer - L'étage	 28 October 2016 	['Smalltown Collective', 'Luca Barletta + Oliver von Mentlen', 'Animal Trainer']
1	112031	 L'étage Sky Club	Obere Bahnhofstrasse 1, Wil	875515	Daydance Wil	 03 September 2016 	[' Smalltown Collective', ' Klang-Former', ' Mahlermeister', 'James Mc Hale', ' KevKev', ' Patrique B2B Luca Vallante']
2	112031	 L'étage Sky Club	Obere Bahnhofstrasse 1, Wil	859685	Daydance - Rooftop Skydance Wil - Part II	 23 July 2016 	['', '• Vanita •', ' [ Divus Berlin ]', '[ Benj; Hangar11 ]', '• LUCA GEROSA •', '[ Basstherapie ZH ]', '[ Friede Freude Freitag ]', '[ Nervös. ]', '• REX & DUX', '• TOYBOYS •', '• MATHIO •', '• POSSA •', '• ELAY •', '• FLAVIO •', '[ Hive Audio ]', '• MIRCO CARUSO •', '[ Hive ]', '[ Sunday Breakfast ]']
3	112031	 L'étage Sky Club	Obere Bahnhofstrasse 1, Wil	846803	Rooftop	 04 June 2016 	[' Smalltown Collective', 'James Mc Hale', ' Klang-Former', ' Kaiser & Giraffe', ' KevKev & Mahlermeister']
4	112031	 L'étage Sky Club	Obere Bahnhofstrasse 1, Wil	782118	Sami Niggi Näggi	 05 December 2015 	[' Baden)', 'Beda & Lukas (Hive', ' Zürich)', 'Pete & Pete (5/4 Takt', ' Café Gold)', ' Café Gold', 'The Toyboys (Hangar 11', ' Kiste']
