,location,event,date,artists,genre
0,Winterthur,Ryser-Girod,2013-03-20,"[' Benjamin Ryser ', ' Roger Girod ']",Pop
1,Baden,MargotMargot,2013-03-20,"[' Ruth Margot  ', ' Res Margot ']",
2,Luzern,Piano-Entertainment-Blue-Soul-&-Me,2013-03-20,['Mark Tenger '],
3,Villmergen,Heldentaten,2013-03-20,[' Daniel Lichti '],Classic
4,Luzern,The-Gospel-According-to-the-Other-Mary,2013-03-20,"["" Kelly O'Connor "", ' Tamara Mumford ', ' Russell Thomas ']",Classic
5,Zürich,Konzert,2013-03-20,"[' Rex Lawson ', ' Evgeniya Sotnikova ', ' Anna Goryachova ', ' Goran Juric ']",Classic
6,Bern,Internationales-Jazzfestival-Bern,2013-03-20,"['The Lucky & Tamara Peterson Band ', ' Lucky Peterson ', ' Tamara Peterson ', ' Shawn Kellerman ', ' Tim Waites ', ' Raul Valdes ']",
7,Bern,Meisterzyklus,2013-03-20,[' Giuliano Carmignola '],Classic
8,Basel,COOP-Sinfoniekonzert,2013-03-20,"[' Ingolf Wunder ', ' Katrin Wundsam ', ' Kurt Azesberger ', ' Robert Holzer ']",Classic
9,Zürich,Electronics,2013-03-20,"[' Leopold Hurt ', ' Experimentalstudio des SWR ', ' Berger ']",Classic
10,Palais-des-Congrès,null,2013-03-20,[' Tedi Papavramis '],Classic
11,Zürich,Frank-Alpine,2013-03-20,['Frank Alpine '],Electronic
12,Luzern,Gipsy-Groove-Band,2013-03-20,"['Gipsy Groove Band ', ' Bajram Kinolli ', ' Faruk Banjska ', ' Ivan Ivanov ', ' Enver Muhamedi ', ' Mirsad Dalipi ']",
13,Zürich,Luk-von-Bergen,2013-03-20,['Luk van Bergen '],Pop
14,Winterthur,Balthazar,2013-03-20,['Balthazar '],
15,Komplex-457,Zürich,2013-03-20,['Black Rebel Motorcycle Club '],
16,Winterthur,Der-Wawawa,2013-03-20,"[' Benedikt Reising ', ' Marco Müller ', ' Rico Baumann ']",
17,Zürich,Faun,2013-03-20,['Faun '],
18,Baden,Jam-mit-Hermans-Swing-Quartet,2013-03-20,"[' Hermann Hauenstein ', ' Gregor Loepfe ', ' Tico Keller ', ' René Grimm ']",
19,Moods,Zürich,2013-03-20,"[' Sina ', ' Büne Huber ', ' Adrian Stern ', ' Erika Stucky ', ' Ritschi ', ' Peter Wagner ']",
20,Zürich,Jazz-Baragge-Wednesday-Jam,2013-03-20,"['Oliver Keller ', ' Thomas Reineke ', ' Christian Niederer ']",
21,Jazzkantine,Luzern,2013-03-20,"[' Valerio Lepori ', ' Nicolas Gurtner ', ' Nino Wenger ', ' Benjamin Danech ', ' Martial In-Albon ', ' Claudio Berger ', ' Flurin Iten ', ' Fabian Hänni ', ' Manuel Siebs ', ' Duke Gale ', ' Mani Bun ', ' Benjamin Kieser ', ' Mischa Maurer ', ' Oliver Jordan ', ' Leonardo Lepori ', ' Fabian Hänni ', ' Duke Gale ', ' Mischa Maurer ', ' Banjamin Muralt ', ' Mathias Meyer ', ' David Bucher ']",
22,Winterthur,Kopek,2013-03-20,['Kopek '],
23,Basel,Maximilian-Hecker,2013-03-20,['Maximilian Hecker '],Pop
24,Wädenswil,Primo-piano,2013-03-20,['Christophe Berruex '],Classic
25,Bern,Barbouze-de-chez-fior,2013-03-20,"[' Annick Rody ', ' Camille Stoll ', ' Laurence Crevoisier ', ' Sara Oswald ']",
26,Basel,Paolo-Thorsen-Nagel-Projekt-feat.-Johannes-Enders,2013-03-20,"[' Johannes Enders ', ' Paolo Thorsen-Nagel ', ' Marc Méan ', ' Arne Huber ', ' Daniel Mudrack ']",
27,Zürich,Nano-Blues-Band,2013-03-20,"[' Nano Kühne ', ' Bobby Rechsteiner ', ' Peter Knüsel ', ' Jochen Melmuka ']",
28,Bar-Rossi,Zürich,2013-03-20,['Cody '],Cody
29,Bern,Internationales-Jazzfestival-Bern,2013-03-20,"['The Lucky & Tamara Peterson Band ', ' Lucky Peterson ', ' Tamara Peterson ', ' Shawn Kellerman ', ' Tim Waites ', ' Raul Valdes ']",
