,location,event,date,artists,genre
0,Villa-Sträuli,Winterthur,2013-03-16,"[' Helen Iten ', ' Eliane Cueni ', ' Sandra Merk ']",DIRK
1,Sursee,Mosh-Festival,2013-03-16,"['Morgoth ', ' Dr. Living Dead! ', ' Profanity ', ' Sudden Death ', ' Death Mechanism ', ' Antropofagus ']",
2,Lausanne,Inferno-Festival,2013-03-16,"['Dark Funeral ', ' My Dying Bride ', ' Aura Noir ']",
3,Luzern,Piano-Entertainment-Blue-Soul-&-Me,2013-03-16,['Mark Tenger '],
4,Luzern,Sinfoniekonzert,2013-03-16,[' Martha Argerich '],Classic
5,Basel,Liturgie-des-Heiligen-Johannes-Chrysostomus,2013-03-16,[' Luis Conte '],Classic
6,Basel,Los-Acuña,2013-03-16,['Los Acuña '],
7,Zürich,Konzert,2013-03-16,"[' Emma Kirkby ', ' Rilana Cadruvi ']",Classic
8,null,Migros-Kulturprozent-Classics-3,2013-03-16,[' Giuliano Carmignola '],Classic
9,Centre-de-Congrès-le-Régent,Crans-Montana,2013-03-16,"['Cypress Hill ', ' Logic ', ' Method Man & Redman ']",Redman
10,Crans-Montana,Caprices-Festival,2013-03-16,"['DJs Mr Mike ', ' Mix Master Mike ']",Electronic
11,Zürich,Johannespassion,2013-03-16,"[' Anne Ellersiek ', ' Petra Noskaiová ', ' Christoph Genz ', ' ', ' Martin Snell ', ' Tijl Faveyts ']",Classic
12,Zürich,Johannes-Passion,2013-03-16,"[' Anne Ellersiek ', ' Petra Noskaiová ', ' Christoph Genz ', ' ', ' Martin Snell ', ' Tijl Faveyts ']",Classic
13,Zürich,Konzert,2013-03-16,[' Fabio Di Càsola '],Classic
14,Zürich,Poliça,2013-03-16,['Poliça '],Electronic
15,Rorschach,A-Cappella-Festival,2013-03-16,"['Zuckerröhren ', ' Mezzotono ', ' Safer Six ', ' Vivat Bacchus ']",Pop
16,Otelfingen,Hotel-Bossa-Nova,2013-03-16,"['Hotel Bossa Nova ', ' Liza da Costa ', ' Tilmann Höhn ', ' Alexander Sonntag ', ' Wolfgang Stamm ']",
17,Rorschach,A-Cappella-Festival,2013-03-16,"['Zuckerröhren ', ' Mezzotono ', ' Safer Six ', ' Vivat Bacchus ']",Pop
18,Rorschach,A-Cappella-Festival,2013-03-16,"['Zuckerröhren ', ' Mezzotono ', ' Safer Six ', ' Vivat Bacchus ']",Pop
19,Schüür,Luzern,2013-03-16,['Tunica Dartos '],
20,Basel,Mana-dzimtene-Meine-Heimat,2013-03-16,[' Marcis Kuplais '],Classic
21,null,Frühlingskonzert,2013-03-16,[' Ariadna Chmelik '],Classic
22,Hinwil,Into-the-Wild,2013-03-16,['Django 3000 '],
23,Rorschach,A-Cappella-Festival,2013-03-16,"['Zuckerröhren ', ' Mezzotono ', ' Safer Six ', ' Vivat Bacchus ']",Pop
24,Allschwil,Der-Messias,2013-03-16,"[' Bernadette Sialm ', ' Heike Werner ', ' Niklaus Rüegg ', ' Robert Koller ', ' Angelika Hirsch ']",Classic
25,-Alte-Kirche,Boswil,2013-03-16,"[' Eirik Dørsdal ', ' Simon Heggendorn ', ' Anni Elif Egecioglu ', ' Fabian M. Mueller ', ' Kaspar von Grünigen ', ' Øyvind Hegg-Lunde ']",Classic
26,Rorschacherberg,A-Cappella-Festival,2013-03-16,"['Zuckerröhren ', ' Mezzotono ', ' Safer Six ', ' Vivat Bacchus ']",Pop
27,Oberengstringen,Swilit,2013-03-16,"[' Mindaugas Vadoklis ', ' Reto Suhner ', ' Dimitrij Golovanov ', ' Herbie Kopf ', ' Marijus Aleksa ']",
28,Basel,Mondrian-Ensemble:-presentimientos,2013-03-16,"[' Daniela Müller ', ' Petra Ackermann ', ' Martin Jaggi ', ' Tamriko Kordzaia ']",Classic
29,Liestal,De-profundis,2013-03-16,[' Ilja Völlmy Kudrjavtsev '],Classic
30,Bülach,International-Hot-Jazz-Quartet,2013-03-16,"[' Duke Heitger ', ' Engelbert Wrobel ', ' Paolo Alderighi ', ' Oliver Mewes ']",
31,Zürich,Hearings-3.1,2013-03-16,"['Tobias Meier ', ' Jürg Gasser ', ' Silvan Jeger ', ' Gabriela Friedli ', ' Jan Schlegel ', ' Marius Peyer ']",
32,Frick,Konzert,2013-03-16,"['Karel Boeschoten ', ' Fulvia Mancini ', ' Kristóf Zámbó ', ' Jürg Luchsinger ', ' Benjamin Engeli ']",Classic
33,Zürich,La-nuit-francofolle,2013-03-16,"['Geneviève Toupin ', ' Chouf ', ' Geneviève Toupin ', ' Benoit Morier ', ' Emilie Proulx ', ' Simon Chouf ', ' Yohann Perret ']",
34,null,Cortez,2013-03-16,"[' Celeste ', ' Haut et Court ']",
35,Aarburg,Third-Attempt,2013-03-16,"[' Oliver Kyas ', ' Holger Kyas ', ' Tarzis Mueller ', ' Gaedan Luescher ', ' Andi Joerin ']",
36,null,Anat-Cohen-Quartet,2013-03-16,"[' Anat Cohen ', ' Jason Lindner ', ' Joe Martin ', ' Daniel Freedman ']",
37,Vevey,Skip-&-Die,2013-03-16,['Skip & Die '],Electronic
38,Mühle-Hunziken,Rubigen,2013-03-16,['Bauchklang '],Bauchklang
39,Bern,500-10-Unlimited,2013-03-16,"[' Dom Burkhalter ', ' Christoph Steiner ']",Electronic
40,Zürich,Bee-Johnson-&-Band,2013-03-16,"[' Bee Johnson ', ' Andrina Bollinger ', ' Rebecca Marti ', ' Marvin Trummer ', ' Michel Spar ', ' Marcel Frautschi ', ' Ramón Oliveras ']",
41,KiFF,Aarau,2013-03-16,['Jon Gomm '],
42,Schaffhausen,Celtic-Spring-Caravan,2013-03-16,"['Vishten ', ' Ryan Mcgiver ', ' Michael O Connell ', ' Conor Keane ']",
43,Volkshaus-Basel,Basel,2013-03-16,[' Turboweekend '],
44,Zug,Reel-Big-Fish,2013-03-16,['Reel Big Fish '],
45,null,Fard,2013-03-16,['Fard '],
46,Basel,Bscene,2013-03-16,"['Dutchie Gold ', ' Otto Normal ']",
47,Basel,Party,2013-03-16,['DJ Michael '],
48,null,Village,2013-03-16,[' Alexander Febles '],
49,Palace,Sankt-Gallen,2013-03-16,['Jeremiah Jae '],
50,Schaffhausen,Umami,2013-03-16,['Umami '],Electronic
51,District-4,Zürich,2013-03-16,['Der Dritte Raum '],
52,Lausanne,Staer,2013-03-16,['Staer '],
53,null,Rockabilly-Party-Show,2013-03-16,[' DJ Super Sam '],Electronic
54,Zürich,Subclub,2013-03-16,[' live: Holy Other '],
