,location,event,date,artists,genre
0,Bern,Spiel-mir-das-Lied-vom-Ton,2016-04-06,[' Thomas Demenga '],Classic
1,Bern,Internationales-Jazzfestival-Bern,2016-04-06,['Hamilton De Holanda '],
2,Zürich,Chopin-des-Nordens,2016-04-06,[' Jean-Yves Thibaudet '],Classic
3,Zürich,Nik-Bärtschs-Mobile-Extended,2016-04-06,"[' percussion - Etienne Abelin/Ola Sendecka ', ' David Schnee ', ' Ambrosius Huber ', ' Solme Hong ']",
4,Zürich,Battles,2016-04-06,['Battles '],
5,Zürich,Los-Dos,2016-04-06,"[' Han Sue Lee Tischhauser ', ' Ann Dee Wettstein ']",
6,Zürich,Gavin-James,2016-04-06,['Gavin James '],Pop
7,Basel,Die-schöne-Müllerin,2016-04-06,"['David Munderloh ', ' Joshua Rifkin ']",Classic
8,Pratteln,Gog-Eat-Dog,2016-04-06,"['Dog Eat Dog ', ' Reno Vega ']",
9,Frick,Blues-Caravan,2016-04-06,['Blue Sisters '],
10,Winterthur,Jazz-am-Mittwoch,2016-04-06,"[' Dominic Landolt ', ' Ramon Landolt ', ' Mario Haenni ']",
11,Zermatt,Zermatt-Unplugged,2016-04-06,['Juanes '],Pop
12,Zürich,Flemming-Borby,2016-04-06,['Flemming Borby '],Pop
13,Zürich,Jazzbaragge-Wednesday-Jam,2016-04-06,"['Lucca Fries ', ' Xaver Rüegg ', ' Ramon Oliveras ']",
14,Zürich,Con-takt-Weisse-Schwäne-auf-dunklem-Wasser,2016-04-06,"['Christian Hieronymi ', ' Matthias Roth ', ' works by Barblina Meierhans ']",Classic
15,Schaffhausen,Micah-P.-Hinsons,2016-04-06,['Micah P. Hinsons '],
16,Basel,Adrian-Frey-Trio,2016-04-06,"[' Adrian Frey ', ' Patrick Sommer ', ' Tony Renold ']",
17,Zürich,The-David-Regan-Orchestra-feat.-Dick-Oatts,2016-04-06,"[' David Regan ', ' Alex Hendriksen ', ' Christoph Grab ', ' Florian Favre ', ' Leon Duncan ', ' Mark Brazil ']",
18,Zürich,Madchild,2016-04-06,['Madchild '],
19,Zürich,Black-Mountain,2016-04-06,['Black Mountain '],
20,Sankt-Gallen,Willis-Earl-Beal,2016-04-06,['Willis Earl Beal '],
21,Düdingen,Birth-of-Joy,2016-04-06,['Birth of Joy '],
22,Bern,Mush,2016-04-06,['Mush '],
23,Zermatt,Zermatt-Unplugged,2016-04-06,['Johannes Oerding '],Pop
24,Zermatt,Zermatt-Unplugged,2016-04-06,['Lisa Stansfield '],Pop
