,location,event,date,artists,genre
0,Zug,Gernet-Büttiker-Leipold,2014-01-08,"[' Samuel Büttiker ', ' Lukas V. Gernet ', ' Samuel Leipold ']",
1,Basel,Mimiko-Fantasiestücke,2014-01-08,['Michael Pelzel '],Classic
2,Luzern,Piano-Entertainment,2014-01-08,['Mark Tenger '],
3,Zürich,Winterreise,2014-01-08,"[' Michael von der Heide ', ' Martin Buess ']",Pop
4,Olten,Neujahrskonzert,2014-01-08,[' Angelika Kirchschlager '],Classic
5,Luzern,Jam-Night,2014-01-08,"['Emilia Taubic ', ' Bodo Maier ', ' Christian Winiker ', ' Thomas Tavano ', ' Sasha Frischknecht ']",
6,Zürich,Lamb-Of-God,2014-01-08,"['Lamb Of God ', ' Decapitated ', ' Huntress ']",
7,Herisau,Konzert,2014-01-08,"['Manuel Walser ', ' Anano Gokieli ']",Classic
8,Basel,A-lautre-bout,2014-01-08,"['Michiko Hirayama ', ' Rohan de Saram ', ' Marcus Weiss ']",Classic
9,Winterthur,Jazz-am-Mittwoch,2014-01-08,"[' Christy Doran ', ' Heiri Känzig ', ' Gerry Hemingway ']",
10,Bern,Christine-Owman,2014-01-08,['Christine Owman '],Pop
11,Luzern,Workshopkonzert,2014-01-08,"['Patricia Samaniego ', ' Despina Corazza ', ' Pavel Pozdnyakov ', ' Fabian Rosenzweig ', ' Demian Coca Guzman ', ' Pascal Eugster ', ' Samuel Messerli ']",
12,Zürich,Oy,2014-01-08,"[' Joy Frempong ', ' Lleluja-Ha ']",Electronic
13,Basel,Salamuja,2014-01-08,"[' Thomas Belmont ', ' Hans Deyssenroth ', ' Carlo Menger ', ' Olivier Barbey ']",
14,Zürich,Standards-Beyond-Insane,2014-01-08,"[' Renzo Spotti ', ' Tomi Hirt ', ' Dieter Ulrich ']",
15,Luzern,The-Sibyls-Promise,2014-01-08,"[' Sibyl Hofstetter ', ' Francesco Diomaiuta ', ' Raphael Loher ', ' Simon Iten ', ' Maris Egli ']",
16,Lausanne,Balimurphy,2014-01-08,['Balimurphy '],
17,Zürich,Ela-Orleans,2014-01-08,['Ela Orleans '],
