,location,event,date,artists,genre
0,Winterthur,Thomas-Dobler-&-Dani-Solimine,2015-05-30,"[' Thomas Dobler ', ' Dani Solimine ']",
1,Basel,Orgelmusik-über-Mittag,2015-05-30,['Matteo Imbruno '],Classic
2,Düdingen,Bad-Bonn-Kilbi,2015-05-30,"['The Thurston Moore Band ', ' Kindness ', ' Viet Cong ', ' Dakabrakha ', ' Noura Mint Seymali ', ' Zebra Katz ', ' Marcelle ', ' Robbing Millions ']",
3,Birrhard,Radio-Argovia-Fäscht,2015-05-30,['Cro '],
4,Zürich,Trinitatis,2015-05-30,"['Benjamin Gubser ', ' Felix Gubser ']",Classic
5,-Alte-Kirche,Boswil,2015-05-30,"[' Hani Song ', ' Christina Nanz ', ' Lukas Heinser ', ' Chantal Moser ', ' Samuel Mittag ', ' Janine Hösli ']",Classic
6,Zürich,Niccolò-Paganini-Des-Teufels-Geiger,2015-05-30,['Noëlle Grüebler '],Classic
7,Zug,Monthly-Assault-Summer-Slam,2015-05-30,"['Wormed ', ' Engorgement ', ' Pighead ', ' Chordotomy ', ' Devour the Fetus ', ' Architect of Dissonance ', ' Darkall Slaves ']",
8,Zürich,Werner-und-Company,2015-05-30,['Werner und Company '],Pop
9,Winterthur,Musik-für-Prof.-Dr.-Richard-R.-Ernst,2015-05-30,[' Karl-Andreas Kolly '],Classic
10,Weggis,Anthony-Caputo,2015-05-30,['Anthony Caputo '],
11,Luzern,Piano-Entertainment,2015-05-30,['Jozsef Sarkozy '],Classic
12,Herisau,Blues-Station-Festival,2015-05-30,[' Rob Tognoni '],
13,null,Le-Perche-Oreille,2015-05-30,['Le Perche Oreille '],Electronic
14,Thun,4.-Sinfonieorchester,2015-05-30,['Gerardo Vila '],Classic
15,Zürich,Ein-Mann-ein-Horn,2015-05-30,[' Olivier Darbellay '],Classic
16,Zürich,Friend-Master-&-Rival,2015-05-30,['Sébastien Dupuis '],Classic
17,Baden,Badener-Meisterkonzerte-Balkan-Muses,2015-05-30,['Zoran Dukic '],Classic
18,Basel,La-salsa-vive,2015-05-30,[' Dj Rollyn '],
19,Zürich,King-Arthur,2015-05-30,"[' Gunta Smirnova ', ' Anna Gössi ', ' Mirjam Berli ', ' Raphael Höhn ', ' Michael Feyfar ']",Classic
20,Zürich,Missa-solemnis,2015-05-30,"[' Ulla Westvik ', ' Marian Dijkhuizen ', ' Jakob Pilgram ', ' Stefan Vock ']",Classic
21,Basel,Heimatklang-.-abgesagt,2015-05-30,['Valeriy Sokolov '],Classic
22,null,Migros-Kulturprozent-Classics,2015-05-30,"[' Janine Jansen ', ' works by Edward Rushton ']",Classic
23,Herisau,Vielsittich,2015-05-30,"[' Efisio Contini ', ' Andreas Kühnrich ', ' Yvonne Baumer ']",Pop
24,Zürich,Leo-Tardin,2015-05-30,['Leo Tardin '],
25,Winterthur,Legends-on-Stage,2015-05-30,"['He Former Ladies of the Supremes ', ' The Temptations Review feat. Dennis Edwards ']",Pop
26,Basel,Kammerchor-Notabene-Basel-Mendelssohn-&-Schütz,2015-05-30,"[' Jörg-Andreas Bötticher ', ' Armin Bereuter ']",Classic
27,Pratteln,Flotsam-and-Jetsam,2015-05-30,['Flotsam and Jetsam '],
28,Lenzburg,Rock'n'Roll-Bad-Taste-Party,2015-05-30,['Alter Ego '],
29,Winterthur,20-Jahre-Hako-Jubelfest,2015-05-30,[' Hero Brothers and the Blue Bean Booze Rhythm Group '],
30,Zürich,Liebe-Lieder,2015-05-30,"['Frank Sandmann ', ' Frank Sandmann ', ' Volker Sondershausen ']",Pop
31,Basel,Swiss-Music,2015-05-30,"[' Christoph Bösch ', ' Pilar Fontalba ', ' Toshiko Sakakibara ']",Classic
32,Zug,Day-&-Taxi-&-Christoph-Gallio,2015-05-30,"[' Christoph Gallio ', ' Silvan Jeger ', ' David Meier ']",
33,Winterthur,Legends-on-Stage,2015-05-30,"['The Former Ladies of The Supremes ', ' The Temptations Review ']",
34,Bern,Mediterranean-Music-Festival,2015-05-30,['Makis Baklatzis & Ioanna Riga & Giannis Poulios '],
35,Oberengstringen,Christy-Dorans-Bunter-Hund,2015-05-30,"[' Christy Doran ', ' Patricia Draeger ', ' Christian Weber ', ' Lionel Friedli ']",
36,Bern,Krassimir-Orkestar,2015-05-30,['Krassimir Orkestar '],traditional
37,Pratteln,Schlaf-mein-Kind-kalt-ist-der-Wind,2015-05-30,[' Heike Werner '],Classic
38,Zürich,Taktlos,2015-05-30,"['Jack Grill Lemieux ', ' Alexander Hawkins ', ' Anthony Braxton Diamond Curtain Wall Trio ']",
39,null,Jazzlabor,2015-05-30,"[' Katja Mair ', ' Peter Leuzinger ', ' Chrigel Bosshard ']",
40,null,Orchesterkonzert,2015-05-30,[' Livia Berchtold '],Classic
41,Basel,Masterrezital,2015-05-30,[' Sulamith Gharabekyan-Krieger '],Classic
42,Rheinfelden,Solsberg-Festival-Barock-zum-Jubiläum,2015-05-30,"[' Andrés Gabetta ', ' Giuliano Carmignola ', ' Sol Gabetta ']",Classic
43,Frick,Chansons-rouges,2015-05-30,"['Maria Laschinger ', ' Philipp A. Rayot ']",Classic
44,Zürich,Eric-Brace-&-Peter-Cooper,2015-05-30,['Eric Brace & Peter Cooper '],
45,Basel,Sseennsseess,2015-05-30,['Circle '],
