,location,event,date,artists,genre
0,Geroldswil,11.-Classic-Openair-Limmattaler-Kulturparty,2016-06-23,"[""Désirée Dell'Amore feat. Daniel Küffer "", ' Lénard Heugen ', ' Alina Isabel Morger ', ' Laura-Delia Knecht ', ' Michael Kleiser ']",Classic
1,Zürich,Festspiele-Zürich-Kontraste,2016-06-23,"[' Hélène Grimaud  ', ' Simon Fuchs ', ' Michael Reid ', ' Matthias Racz ', ' Ivo Gass ']",Classic
2,Bern,Party-im-Park,2016-06-23,['Nodpossibl '],Pop
3,Luzern,Georgie-Fisher,2016-06-23,['Georgie Fisher '],Pop
4,Bern,India-'n'-Chants,2016-06-23,"['Udal Mazumdar ', ' Bhaskar Das ', ' Rupesh Pathak ']",
5,Zürich,Strife,2016-06-23,"['Strife ', ' Additional Time ']",
6,Zürich,Samaris,2016-06-23,['Samaris '],Pop
7,Baden,Musik-im-Park,2016-06-23,"['Geert Dedapper ', ' Esther Nydegger ', ' Fridolin Brunner ', ' Ali Salvioni ']",
8,Zürich,Tokimonsta,2016-06-23,['Tokimonsta '],
9,Ascona,Jazz-Ascona,2016-06-23,[' The New Orleans Jazz Vipers '],
10,Baden,Miki-Lenner-Trio,2016-06-23,"[' Miklós Lenner ', ' Peter Keller ', ' Hansjörg Lehmann ']",
11,Basel,L'Orkès-Péï-d'Oko,2016-06-23,"[""L'Orkès Péï d'Oko "", ' Olivier Ker Ourio ', ' Denis Leloup ', ' Stéphane Chausse ', ' Eric Séva ', ' Frédéric Couderc ', ' Jerry Léonide ', ' Linley Marthe ', ' Arnaud Dolmen ', ' Inor Sotolongo ']",
12,Basel,Tommy-Cash,2016-06-23,['Tommy Cash '],
13,Zürich,Ryan-Bingham,2016-06-23,['Ryan Bingham '],Pop
