,location,event,date,artists,genre
0,Luzern,Lake-City-Stompers,2016-03-06,"[' Dizzy Lukes ', ' Rolf Albisser ', ' Alex Bucher ', ' Fredy Baranowski ', ' Hans Schläpfer ', ' Fraschi Emmenegger ']",
1,Zürich,20th-Century-Romantic-Britain,2016-03-06,"['Peter McGuire ', ' Antonia Siegers-Reid ', ' Johannes Gürth ', ' David Greenlees ', ' Gabriele Ardizzone ', ' Sarah Verrue ']",Classic
2,null,John-Arthur-Martinez,2016-03-06,['John Arthur Martinez '],
3,Winterthur,Benefizkonzert-Wie-tönt-das-Tier-auf-dem-Klavier-,2016-03-06,['Silvia Harnisch '],Classic
4,null,Five-on-Fire,2016-03-06,"[' Daniel Gubelmann ', 'Matthias Studer ', 'Mirco Häberli ', ' Peter Preibisch ', ' Laida Alberdi ']",
5,Zürich,Benefizkonzert,2016-03-06,"['Richard Justin Fields ', ' Eva Szabo ']",Classic
6,Zürich,Camerata-auletica,2016-03-06,[' Linda Alijaj '],Classic
7,Grenchen,Die-Steinkönigin,2016-03-06,"[' Silvia Jost ', ' Kathrin Hartmann ']",Classic
8,Zürich,Drama-Queens-Arien-und-Duette-aus-Oper-und-Musical,2016-03-06,"['Zita Zimmermann ', ' Annkathrin Pöpel ', ' Daniel Schnurrenberger ']",Classic
9,Baden,Klavierrezital,2016-03-06,['Praxedis Genevieve Hug '],Classic
10,Winterthur,Sing-a-Song-of-Sixpence,2016-03-06,[' Tobias Willi '],Classic
11,Kloten,Ils-Trais-Baritons-Grischuns-Die-Drei-Bündner-Baritone,2016-03-06,[' Risch Biert '],Classic
12,null,Der-Stille-entgegen,2016-03-06,"['Paul Giger ', ' Marie-Louise Dähler ']",Classic
13,Zug,Ensemble-Chamäleon,2016-03-06,"['Madeleine Nussbaumer ', ' Tobias Steymans ', ' Luzius Gartmann ']",Classic
14,Bottmingen,Kompositionen-aus-Paris-&-Basel,2016-03-06,['Ruth Urech '],Classic
15,null,Streichtrio,2016-03-06,"['Ionut Daniel Stanciu ', ' Filip Michal Saffray ', ' Joonas Pitkänen ']",Classic
16,Zürich,Das-Urklavier,2016-03-06,['Remo Crivelli '],
17,Zürich,Sick-Of-It-All,2016-03-06,"['Sick Of It All ', ' support: Broken Teeth ', ' Crowned Kings ']",
18,Basel,Faun,2016-03-06,['Faun '],
19,Zürich,Kühn-Valcic-Edouard,2016-03-06,"[' Joachim Kühn ', ' Asja Valcic ', ' Prabhu Edouard ']",
20,null,Musik-zum-Verweilen,2016-03-06,"['David LeClair ', ' Susanne Lang ']",Classic
21,Zürich,Wanderer-zwischen-E-und-U-Musik,2016-03-06,"[' André Desponds ', ' Stefan Wirth ', ' Benjamin Engeli ', ' Mischa Cheung ']",Classic
22,Arlesheim,Schmücke-dich-o-liebe-Seele-Orgelkonzert,2016-03-06,['Babette Mondry '],Classic
23,Zürich,Joris,2016-03-06,['Joris '],Pop
24,Basel,Ville-étrange,2016-03-06,"[' Christoph Bösch ', ' Tamara Venuti ', ' Pilar Fontalba ']",Classic
25,Bern,Mediterranean-Music-Festival,2016-03-06,['Regard Persan Trio '],
26,Zürich,Eric-Church,2016-03-06,"['Eric Church ', ' support: Andrew Combs ']",
27,Zürich,ÆGoldbergRefeÆndum,2016-03-06,"[' Daniel Thomas ', ' Valentina trucelj ', ' ']",Classic
28,Winterthur,Petra-Vogel,2016-03-06,"[' Petra Vogel ', ' Jérôme von Allmen ']",
29,Winterthur,Papst-&-Abstinenzler,2016-03-06,"[' Jürg Odermatt ', ' Tiziano Marinello ', ' Nico Feer ', ' Martin Fischer ']",
