,location,event,date,artists,genre
0,Luzern,Lucerne-Festival-zu-Ostern,2015-03-26,"[' Hannah Morrison ', ' Esther Brazil ', ' Nick Pritchard ', ' Alexander Ashworth ', ' David Shipley ']",Classic
1,Zürich,Tonhalle-Orchester-Zürich,2015-03-26,"['Andreas Janke ', ' Gilad Karni ']",Classic
2,Winterthur,Siegeszug-der-Klarinette,2015-03-26,"[' Romain Guyot ', ' Tanja Arjana Baumgartner ']",Classic
3,Winterthur,Rumpel-und-Racine,2015-03-26,"[' Jojo Kunz ', ' Marianne Racine ']",
4,Solothurn,We-Are-the-Ocean,2015-03-26,['We Are the Ocean '],
5,Baden,The-Jersey-Julie-Band,2015-03-26,['The Jersey Julie Band '],
6,Zürich,Crime-Songs,2015-03-26,"[' Delia Mayer ', ' Sha ', ' Kaspar Rast ']",Pop
7,Aarau,Liebe-und-Weisheit,2015-03-26,"[' I. Schnöller ', ' K. Dornbusch ', ' H. Winkelman ']",Classic
8,null,Oozing-Wound,2015-03-26,['Oozing Wound '],
9,Dübendorf,Hotel-Palindrone,2015-03-26,['Hotel Palindrone '],
10,Luzern,Electric-Force,2015-03-26,"[' Mathieu\tFriz ', ' Simon\tBoss ', ' Rafael Scheiwiller ', ' Nici Struchen ']",Electronic
11,Frauenfeld,On-a-Sunday,2015-03-26,['On a Sunday '],Pop
12,Winterthur,Manuel-Hobi-Quartet,2015-03-26,"[' Manuel Hobi ', ' Stefan Widmer ', ' Herwig Hammerl ', ' Olaf Ryter ']",
13,Zürich,Aly-Keïta,2015-03-26,"['Aly Keïta ', ' Aly Keïta ', ' Jan Galega Brönimann ', ' Lucas Niggli ']",
14,Bern,Honningbarna,2015-03-26,['Honningbarna '],
15,Liebefeld,Nils-Wogram-Nostalgia,2015-03-26,"[' Nils Wogram ', ' Arno Krijger ', ' Dejan Terzic ']",
16,Basel,Zinc,2015-03-26,"[' Andreas Tschopp ', ' Domenic Landolf ', ' Hans Feigenwinter ']",
17,Zürich,Miklin-Känzig-Hart,2015-03-26,"[' Karlheinz Miklin ', ' Heiri Känzig ', ' Billy Hart ']",
18,Baden,Stonee's-Nightfever,2015-03-26,"[' Martin Stonee Wettstein ', ' Florian Egli ', ' Markus Schlagi Rahm ']",
19,Lausanne,Mark-Geary,2015-03-26,['Mark Geary '],
20,null,Silentbass,2015-03-26,['Silentbass '],
