,location,event,date,artists,genre
0,Basel,Festtage-Alte-Musik-Basel-Die-Mara,2015-08-27,"['Gunhild Lang-Alsvik ', ' Edoardo Torbianelli ']",Classic
1,Luzern,Lucerne-Festival-Debut-3,2015-08-27,"['Christoph Croisé ', ' Oxana Shevchenko ']",Classic
2,Glattbrugg,Zürich-Openair,2015-08-27,"['Bastille ', ' TV on the Radio ', ' Rudimental ', ' Sigma ', ' SBCR ', ' Echosmith ', ' Olympique ', "" Bear's Den "", ' Stereophonics ']",Pop
3,Zürich,Top-Party-Band-Krokodili,2015-08-27,['Top Party Band Krokodili '],
4,Basel,Festtage-Alte-Musik-Basel-Streichquartette,2015-08-27,[' Christophe Coin '],Classic
5,Glarus,Sound-of-Glarus,2015-08-27,"['Hubert von Goisern ', "" Boppin'B ""]",Pop
6,Basel,Savoir-Vivre,2015-08-27,"[' Jan Herzog ', ' Andrea Nydegger ', ' Christof Mahnig ', ' Pascal Übelhart ', ' Maja Nydegger ']",
7,Zürich,Break-Even,2015-08-27,"['Break Even ', ' Landscapes ', ' Endless Hights ']",
8,Montreux,Septembre-musical,2015-08-27,[' Mikhail Pletnev '],Classic
9,null,Gstaad-Menuhin-Festival-Menuhin's-Heritage-II-,2015-08-27,[' Julian Prégardien '],Classic
10,Luzern,Lucerne-Festival-Sinfoniekonzert-14,2015-08-27,[' Kristian Bezuidenhout '],Classic
11,Zürich,Swiss-Charity-Concert,2015-08-27,"[' Victor Dijon von Monteton ', ' Koh Gabriel Kameda ', ' Gina Keiko Friesicke ']",Classic
12,Basel,Burleske,2015-08-27,[' Renaud Capuçon '],Classic
13,Murten,Murten-Classics,2015-08-27,[' Josef Spacek '],Classic
14,Luzern,Yeah-Detroit,2015-08-27,"['Yeah Detroit ', ' Earl Grey ']",Pop
15,Kloten,Wiederholt-toller-Jazz-Alexia-Gardner-Trio,2015-08-27,"[' Alexia Gardner ', ' Beat Baumli ', ' Lorenz Beyeler ']",
16,Basel,Festtage-Alte-Musik-Basel-Organo-concertato,2015-08-27,[' conductor: Jörg-Andreas Bötticher '],Classic
17,Basel,Barock-Jazz-Spiegelungen,2015-08-27,"[' Alexandra Rawohl ', ' Andreas Heiniger ', ' Hristo Kouzmanov ', ' Thomas Leininger ']",
18,Bern,Chicago-Hot-Six,2015-08-27,"[' Hansruedi Jordi ', ' Urs Stephani ', ' Roland Hirsiger ', ' Ernö Mericske ', ' Kurt von Allmen ', ' Roland Bürki ']",
19,Locarno,Settimane-musicali-di-Ascona,2015-08-27,[' Janine Jansen '],Classic
20,Pratteln,Seventy-Seven,2015-08-27,['Seventy Seven '],
21,Baden,Neo,2015-08-27,"[' Neo Vega ', ' Antonio Mele ']",Pop
22,Winterthur,Gisela-Horat-Trio,2015-08-27,"[' Gisela Horat ', ' Simon Iten ', ' Samuel Büttiker ']",
