,location,event,date,artists,genre
0,Basel,Mimiko-Paris-Basel-Paris,2016-04-20,"['Ruth Urech ', ' Martina Brodbeck ', ' Nicola Hanck ']",Classic
1,Zürich,Andy-Gruber-Band,2016-04-20,['Andy Gruber Band '],traditional
2,Basel,Missa-solemnis,2016-04-20,"[' Hanna-Elisabeth Müller ', ' Lioba Braun ', ' Brenden Gunnell ', ' Günther Groissböck ']",Classic
3,Palais-des-Congrès,null,2016-04-20,[' conductor: Augustin Dumay '],Classic
4,Luzern,Doppelkonzert,2016-04-20,"[' Vilde Frang ', ' Truls Mork ']",Classic
5,Bern,Internationales-Jazzfestival-Bern,2016-04-20,['T. S. Monk Sextet '],
6,Zürich,Orpheum-Young-Soloists-on-Stage,2016-04-20,"[' Claire Huangci ', ' Aurelia Shimkus ', ' Nathalie Wappler ', ' Elin Kolev ']",Classic
7,Aarau,Metalmayhem,2016-04-20,"['Death DTA ', ' Bodyfarm ']",
8,Langenthal,Lifestream,2016-04-20,"[' Fabian Baur ', ' Simon Rupp ', ' Philipp Bühlmann ', ' Daniel Weber ']",
9,Zürich,Leo-Stannard,2016-04-20,['Leo Stannard '],Pop
10,Basel,Jazzfestival-Basel,2016-04-20,['Richard Galliano '],Pop
11,Chur,Toby,2016-04-20,['Toby '],
12,Thun,Arstidir,2016-04-20,['Arstidir '],
13,Zürich,Tim-McMillan-&-Friends,2016-04-20,['Tim McMillan & Friends '],Pop
14,Zürich,Jazzbaragge-Wednesday-Jam,2016-04-20,"['Peter Zihlmann ', ' Patrick Sommer ', ' Andi Wettstein ']",
15,Feuerthalen,Rod-MacDonald,2016-04-20,['Rod MacDonald '],Pop
16,Basel,Yves-Theiler-Trio,2016-04-20,"[' Yves Theiler ', ' Luca Sisera ', ' Lukas Mantel ']",
17,Basel,Jazzcampus-Session,2016-04-20,"[' Nduduzo Makhathini ', ' Fabien Iannone ', ' Dominic Egli ']",
18,Wädenswil,Peter-Schärli,2016-04-20,"[' Sandy Patton ', ' Peter Schärli ', ' Antonia Giordano ', ' Thomas Dürst ']",
19,Brunnen,Kulturschock,2016-04-20,"['Lydia Opilik ', ' Severin Suter ']",Classic
