,location,event,date,artists,genre
0,Kriens,Master-Abschlusskonzerte,2016-06-09,"['Anita Grob ', ' Elia Bolliger ']",Classic
1,null,Festi'neuch,2016-06-09,['Aaron '],
2,null,Festi'neuch,2016-06-09,"['The Cranberries ', ' Skunk Anansie ']",
3,Pully,Festival-Pully-Lavaux-à-l'heure-du-Québec,2016-06-09,['Motel 72 '],
4,Basel,Duo-Abend,2016-06-09,"['Adam Mital ', ' Irina Vardeli ']",Classic
5,Pully,Festival-Pully-Lavaux-à-l'heure-du-Québec,2016-06-09,"['Mario Brassard ', ' Lynda Lemay ']",Pop
6,Bern,Beethovens-Vierte,2016-06-09,[' Roger Muraro '],Classic
7,Luzern,Aus-der-Neuen-Welt,2016-06-09,[' Khatia Buniatishvili '],Classic
8,Pully,Festival-Pully-Lavaux-à-l'heure-du-Québec,2016-06-09,['Caroline Jomphe '],Pop
9,Pratteln,Alice-Cooper,2016-06-09,['Alice Cooper '],
10,Zürich,Teho-Teardo-&-Blixa-Bargeld,2016-06-09,['Teho Teardo & Blixa Bargeld '],Pop
11,Winterthur,Gabriela-Krapf-&-Horns,2016-06-09,"[' Silvan Kiser ', ' Phil Powell ', ' Raffaele Lunardi ', ' Gabriela Krapf ']",
12,null,Master-Abschlusskonzerte,2016-06-09,"['Maria Gehrig ', ' Fränggi Gehrig ']",Classic
13,Zürich,New-York-Jazz-Abend,2016-06-09,"['Matthias Reinhard-DeRoo ', ' Gion Jegher ', ' Nad Lisin ', ' Michael Vitali ']",
14,Zürich,Lady-Sings-the-Blues,2016-06-09,"['Lady Sings the Blues ', ' Christina Jaccard ', ' Dave Ruosch ', ' Luca Leombruni ', ' Steve Grant ']",
15,Winterthur,RPlaz,2016-06-09,"[' Kira Stahel ', ' Seline Jetzer ', ' Allesandro Fiore ', ' Stefan Guggisberg ', ' Alex Merz ']",
16,Zürich,3somesisters,2016-06-09,"[' Sophie Fustec ', ' Bastien Picot ', ' Florent Mateo ', ' Anthony Winzenrieth ']",Pop
17,Baden,The-Two-of-Us,2016-06-09,"[' Martina Koch ', ' Jann Stefan Krähenbühl ']",
18,Lausanne,KRS-One,2016-06-09,['KRS-One '],
19,Basel,Dinosaur-Jr.,2016-06-09,['Dinosaur Jr. '],
20,Baden,Hausquartett,2016-06-09,"[' Christoph Grab ', ' Christoph Baumann ', ' Hämi Hämmerli ', ' Tony Renold ']",
21,Basel,Trio-Di-Gasn-spielt-Klezmer-und-Balkan-Musik,2016-06-09,"['Gal Klein ', ' Yanush Hurwitz ', ' Daniel More ']",
