,location,event,date,artists,genre
0,Zürich,Steirer-Quintett,2014-02-25,['Steirer Quintett '],traditional
1,Zürich,Jazzapero,2014-02-25,"[' Wolfgang Häuptli ', ' Dani Frei ', ' Rolf Winiger ', ' Elmar Kluth ', ' Fredi Schmid ', ' Thomas Hirt ']",
2,Luzern,Piano-Entertainment,2014-02-25,['Mark Tenger '],
3,Zürich,The-Wanted,2014-02-25,['The Wanted '],Pop
4,Zürich,Klavierrezital,2014-02-25,['Lars Vogt '],Classic
5,Zürich,Maximo-Park,2014-02-25,"['Maximo Park ', ' support: His Clancyness ']",
6,Basel,Kammermusik,2014-02-25,['Artemis Quartett '],Classic
7,Basel,Hommage-Konzert-für-Heinz-Holliger,2014-02-25,"['Daniel Gloger ', ' Nina Janssen-Deinzer ', ' Stefan Hussong ', ' Michinori Dunya ']",Classic
8,Zürich,Lindi-Ortega,2014-02-25,['Lindi Ortega '],
9,Zürich,Milky-Chance-ausverkauft,2014-02-25,['Milky Chance '],Pop
10,Zürich,Schubertiade,2014-02-25,"['Sybille Diethelm ', ' Anina Haug ', ' Christof Breitenmoser ', ' Daniel Bentz ', ' Chasper Mani ']",Classic
11,Zürich,Viktor-&-The-Blood,2014-02-25,"['Viktor & The Blood ', ' support: Goodbye Fairground ']",
12,Luzern,Cholet-Känzig-Papaux,2014-02-25,"[' Jean-Christophe Cholet ', ' Heiri Känzig ', ' Marcel Papaux ']",
13,Herzogenbuchsee,Kamchatka,2014-02-25,['Kamchatka '],
14,Zürich,Daniel-Humair-Sweet-&-Sour,2014-02-25,"[' Daniel Humair ', ' Emile Parisien ', ' Vincent Peirani ', ' Jérôme Regard ']",
15,Zürich,Der-Wind-hat-mir-ein-Lied-erzählt,2014-02-25,"['Hans Adolfsen ', ' Ulrike Andersen ']",Pop
16,Basel,Philm,2014-02-25,"[' Philipp Gropper ', ' Elias Stemeseder ', ' Andreas Lang ', ' Oliver Steidle ']",
17,Düdingen,Crystal-Stilts,2014-02-25,"['Crystal Stilts ', ' Warm Graves ']",
18,Basel,Mr.-Vertigo-feat.-Andreas-Boehlen,2014-02-25,"[' Ursus Bachthaler ', ' Fabian Gisler ', ' André Bader ']",
19,Zürich,Birdpen,2014-02-25,"['Birdpen ', ' Chris Pureka ']",
