,location,event,date,artists,genre
0,Meggen,Klang-Leben-in-Wien,2014-12-28,"[' Sebastian Mihai Tegzesiu ', ' Benjamin Gregor-Smith ', ' Valentin Valentiyev ']",Classic
1,Walkringen,Konzert,2014-12-28,"['Ursula Füri-Bernhard ', ' Andrea Kollé ', ' Sarah Christian ', ' Maximilian Hornung ', ' Benjamin Engeli ', ' Alexander Boeschoten ']",Classic
2,Zürich,Barockmusik,2014-12-28,"[' Laurent Tinguely ', ' Paul Muff ', ' Konstantin Timokhine ', ' David Bruchez Lalli ', ' Daniela Timokhine ']",Classic
3,Zürich,Von-Osten-nach-Westen,2014-12-28,"[' Avital Cohen ', ' Mikayel Hakhnazaryan ', ' Anne-Sophie Vandenbogaerde-Vrignaud ']",Classic
4,Rain,Von-fliegenden-Holländern-Tango-Alpsegen-bis-Bolero,2014-12-28,"['Patricia Ott ', ' Andreas Berger ']",Classic
5,Laufen,Carl-Philipp-Emanuel-Bach-zum-300.-Geburtstag,2014-12-28,"['Regula Bernath ', ' Annnette Unternährer-Gfeller ']",Classic
6,null,A-bailar,2014-12-28,[' Alexander Febles '],
7,Zürich,Chica-Torpedo,2014-12-28,"[' Schmidi Schmidhauser ', ' Anselmo Torres ', ' Daniel Meyer ', ' Nina Thöni ', ' Joel Kaiser ']",
8,Zürich,Konzert,2014-12-28,[' conductor: Alexander Alexeev '],Classic
9,Feuerthalen,Reverend-Rusty-&-The-Case,2014-12-28,['Reverend Rusty & The Case '],
10,Rubigen,Albie-Donnellys-Supercharge,2014-12-28,['Albie Donnellys Supercharge '],
11,Walkringen,Vom-Hackbrett-bis-zum-Cimbalom,2014-12-28,"['Töbi Tobler ', ' Giani Lincan ', ' Gyula Csik ', ' Csaba Lukács ', ' Gyula Boni ', ' Zsolt Boni ']",Classic
12,Zürich,Mit-Schirm-Charme-&-Melodie,2014-12-28,"['Andre Desponds ', ' Nina Eleta ', ' Sämi Zünd ']",Pop
13,Bern,Terrorgruppe,2014-12-28,['Terrorgruppe '],
14,Zürich,John-Francis,2014-12-28,['John Francis '],
15,Thun,Smith-&-Smart,2014-12-28,['Smith & Smart '],
