,location,event,date,artists,genre
0,Verbier,Verbier-Festival,2015-07-19,[' Milos Karadaglic '],Classic
1,Basel,Sonntagsmatinee,2015-07-19,['Kirill Zwegintsov '],Classic
2,Wabern,Gurtenfestival,2015-07-19,"[' George Ezra ', ' Patti Smith ']",Pop
3,Wabern,Gurtenfestival,2015-07-19,"['Monsieur Perine ', ' The Ramona Flowers ', ' Metronomy ', ' FM Belfast ']",
4,Binningen,Neue-Alte-Musik,2015-07-19,"['Mojca Gal ', ' Andreas Heiniger ']",Classic
5,Château-d'Oex,Menuhin-Festival-Gstaad-Ironie-comme-expression-II,2015-07-19,[' Jean-Yves Thibaudet '],Classic
6,null,Nuit-Noire,2015-07-19,['Nuit Noire '],Electronic
7,Basel,Basel-Tattoo,2015-07-19,"['Ailsa Craig Highland Dancers ', ' Blue Devils International Corps ', ' Celtic Stars Irish Dancers ', ' Fanfara 8° Reggimento Bersaglieri ', ' Imps Motorcycle Display Team ']",traditional
8,Verbier,Verbier-Festival,2015-07-19,['Denis Matsuev '],Classic
9,Verbier,Verbier-Festival,2015-07-19,"['Renaud Capuçon ', ' Ana Chumachenco ', ' Alexandra Conunova ']",Classic
10,null,Stimmen,2015-07-19,"['Status Quo ', ' Wille ']",
11,Goldau,Rigi-Musiktage,2015-07-19,['Reinhold Friedrich '],Classic
12,Zürich,Live-at-Sunset,2015-07-19,['Xavier Naidoo '],
13,Luzern,Blue-Balls-Festival,2015-07-19,['Asaf Avidan '],
14,St.-Moritz,Festival-da-Jazz,2015-07-19,"[' Dianne Reeves ', ' Peter Martin ', ' Romero Lubambo ', ' Reginald Veal ', ' Terreon Gully ']",
