,location,event,date,artists,genre
0,Zürich,Glantaler-Power-Men,2014-12-19,['Glantaler Power Men '],Pop
1,Basel,Orgelspiel-zum-Feierabend,2014-12-19,['Alexandra Stashenko '],Classic
2,Dietikon,Feierabendmusik,2014-12-19,"['Olga Stepien ', ' Bernhard Hörler ']",Classic
3,Zürich,Classic-Christmas-Tour,2014-12-19,['The Ten Tenors '],Classic
4,Lausanne,Sabaton,2014-12-19,"['Sabaton ', ' Korpiklaani ', ' Tyr ']",
5,Zürich,Weihnachtskonzert,2014-12-19,"[' Roberta Invernizzi ', ' Sonia Prina ', ' Gabriele Cassone ']",Classic
6,Zürich,Weihnachtskonzert,2014-12-19,"[' Stephanie Pfeffer ', ' Patricia Bardon ', ' Thomas Hobbs ', ' Neal Davies ']",Classic
7,null,Weihnachtsoratorium-Unwrapped,2014-12-19,"[' Jakob Pilgram ', ' Julie Comparini ', ' Philippe Rayot ']",Classic
8,Zürich,Chakuza,2014-12-19,['Chakuza '],
9,Zürich,Konzert,2014-12-19,"[' Christian Buck ', ' Christian Wolfarth ']",Classic
10,Winterthur,Aborted,2014-12-19,"['Aborted ', ' Origin ', ' Exhumed ', ' Miasmal ']",
11,Zürich,Weihnachtskonzert,2014-12-19,"[' Carmela Konrad ', ' Karl Jerolitsch ', ' Samuel Zünd ']",Classic
12,Altikon,Hofmann-Nord-Stahel,2014-12-19,"[' Georg Hofmann ', ' Mike Nord ', ' Andreas Stahel ']",
13,null,Thomas-wartet,2014-12-19,"[' Tilo Nest ', ' Alexander Paeffgen ', ' Christoph Sauer ', ' Holger Rohn ']",Pop
14,Olten,5-Years-Mission-8-Das-Konzert,2014-12-19,['The Munitors '],
15,Zürich,Tiger-Lillies,2014-12-19,['Tiger Lillies '],Pop
16,Zürich,Flüeler-Hein-Weber,2014-12-19,"[' Jo Flüeler ', ' Nicola Hein ', ' Christian Weber ']",
17,Basel,Masterrezital,2014-12-19,[' Asako Ito '],Classic
18,Zürich,Gasandji,2014-12-19,"['Gasandji ', ' Gasandji ', ' Abdoulaye Kouyaté ', ' Koto Brawa ']",
19,Zürich,Pocket-Swing-Orchestra,2014-12-19,"[' Michael Flury ', ' Tobias Preisig ', ' Ephrem Lüchinger ', ' Roman Bruderer ']",
20,Romanshorn,Miriam-Sutter-&-Friends,2014-12-19,"[' Miriam Sutter ', ' Dani Rieser ', ' Berti Lampert ', ' Dusan Prusak ', ' Adi Gerlach ']",
21,Baden,Fun-On-Stage,2014-12-19,"[' Toni ', ' Nic Niedermann ']",Pop
22,Basel,Äl-Javala,2014-12-19,['Äl Javala '],
23,Liestal,Bait-Jaffe-Klezmer-Orchestra,2014-12-19,"[' Sascha Schönhaus ', ' Andreas Wäldele ', ' Niculin Christen ']",
24,Liebefeld,Michel-Zisman,2014-12-19,"[' Matthieu Michel ', ' Michael Zisman ']",
25,Basel,Elina-Duni-Quartet,2014-12-19,"[' Elina Duni ', ' Colin Vallon ', ' Patrice Moret ', ' Norbert Pfammatter ']",
26,Zürich,Ngoni,2014-12-19,"[' Mike Daniels ', ' Chineyem Okoloko ', ' Johannes Madritsch ']",
27,Bern,Liquidroom,2014-12-19,"[' Markus Eberhard ', ' Urban Schwegler ', ' Marcel Huber ', ' Dominik Marty ', ' Martin Häberli ', ' Tobias Soder ']",Pop
28,Düdingen,Grand-Atlas-Mondial,2014-12-19,['Grand Atlas Mondial '],Electronic
29,Bern,Zatter-Stubete,2014-12-19,['Julian Sartorius '],
30,Zürich,Fritz-Kalkbrenner,2014-12-19,['Fritz Kalkbrenner '],Electronic
31,Basel,Tropical-Night,2014-12-19,['DJ Kad '],
