,location,event,date,artists,genre
0,Zürich,Mozart-Festkonzert,2016-02-16,"[' Sophia Jaffé ', ' Patricia Janeckova ', ' Georg Steuber ']",Classic
1,Bad-Ragaz,Festival-Next-Generation-Malereien,2016-02-16,"['Lucie Horsch ', ' Alexandra Nepomnyashchaya ', "" Ruña't Hart "", ' Charlotte Spruit ', ' Mayu Konoe ', ' Takehiro Konoe ', ' Anton Spronk ', ' Theodoor Heyning ']",Classic
2,Zürich,Werner-und-Company,2016-02-16,['Werner und Company '],Pop
3,Zürich,Jazzapero,2016-02-16,"[' Rodrigo Botter Maio ', ' Daniel Schenker ', ' Alejandro Panetta ']",
4,Zürich,Skunk-Anansie,2016-02-16,['Skunk Anansie '],
5,Thun,Movits!,2016-02-16,['Movits! '],
6,Zürich,Youth-Lagoon,2016-02-16,"['Youth Lagoon ', ' support: Mild High Club ']",Pop
7,Schaffhausen,Soulfly,2016-02-16,['Soulfly '],
8,Zürich,Cäthe,2016-02-16,['Cäthe '],Pop
9,Bad-Ragaz,Festival-Next-Generation,2016-02-16,[' Timothy Ridout '],Classic
10,Zürich,Joe-Jackson,2016-02-16,['Joe Jackson '],Pop
11,Zürich,Cäthe,2016-02-16,['Cäthe '],
12,Lausanne,Mulatu-Astatke,2016-02-16,"['Mulatu Astatke ', ' Guillaume Perret ']",
13,Zürich,Andy-Sheppard-Quartet,2016-02-16,"[' Andy Sheppard ', ' Eivind Aarset ', ' Michel Benita ', ' Michele Rabbia ']",
14,Zürich,Musikalisches-Rendezvous,2016-02-16,"['Edouard Mätzener ', ' Maria Gerter ', ' Peter Gerter ']",
15,Zürich,Nadja,2016-02-16,['Nadja '],
16,null,Ian-Fisher-&-Band,2016-02-16,['Ian Fisher & Band '],
