,location,event,date,artists,genre
0,Zürich,Internationaler-Dirigierkurs-David-Zinman,2016-06-06,[' Benjamin Nyffenegger '],Classic
1,Pully,Festival-Pully-Lavaux-à-l'heure-du-Québec,2016-06-06,"['Ingrid St-Pierre ', ' Mario Pelchat ', ' Brigitte Boisjoli ', ' Marcie ']",Pop
2,Zürich,Monday-Jazz,2016-06-06,"[' Angelo Signore ', ' Ueli Gasser ', ' Philippe Mall ', ' Luciano Maranta ', ' Willy Kotoun ', ' Robert Mark ']",
3,Zürich,Happy-Monday-feat.-Jessy-Howe,2016-06-06,"[' Jessy Howe ', ' Ernst Wirz ', ' Chris Muzik ', ' Dave Kohler ', ' Billy Wirz ', ' Hannes Würgler ']",
4,null,Shellac,2016-06-06,"['Shellac ', ' Helen Money ']",
5,Lausanne,Puscifer,2016-06-06,['Puscifer '],
6,Zürich,Breaking-Benjamin,2016-06-06,['Breaking Benjamin '],
7,Zürich,Nik-Bärtsch's-Ronin,2016-06-06,"[' Nik Bärtsch ', ' Kaspar Rast ', ' Thomy Jordi ', ' Sha ']",
8,Zürich,Saisonabschluss,2016-06-06,[' Isabel Bösch '],Classic
9,Winterthur,Captain-Chaos-&-Gerd-Dembrowski,2016-06-06,['Captain Chaos & Gerd Dembrowski '],
10,Luzern,Workshopkonzerte-Pre-College,2016-06-06,"['Laura Kirschner ', ' Joel Weber ', ' Esther Bächlin ', ' Raphael Gass ', ' Jonas Hüsler ', ' Elia Lobina ', ' Yannic Ambach ', ' Helen Maier ', ' Amanda Kiefer ', ' Raphael Gass ', ' Simon Scherrer ']",
