,location,event,date,artists,genre
0,Winterthur,Die-Samstagsmatinée,2013-06-01,"[' Veronika Stalder ', ' Valeri Tolstov ', ' Franz Hellmüller ', ' Beat Gisler ', ' Andi Pupato ']",
1,Zürich,Outside-In-Music-Festival,2013-06-01,['Orchestre Miniature In The Park '],Pop
2,Stolzewiese,Zürich,2013-06-01,"['We Have Band ', ' Budzillus ']",
3,Fabriktheater-(Rote-Fabrik),Zürich,2013-06-01,"['Hans Unstern ', ' The Choolers ']",
4,Basel,Mozart-und-allerlei,2013-06-01,"['Martin Roos ', ' Susanne Doll ']",Classic
5,Zürich,The-Love-Keys-&-Stefanie-Klees,2013-06-01,['The Love Keys & Stefanie Klees '],
6,Lyss,Exhumed,2013-06-01,['Exhumed '],
7,Baden,Fantastisch,2013-06-01,[' Oliver Schnyder '],Classic
8,Thun,Sinfoniekonzert,2013-06-01,['Benjamin Engeli '],Classic
9,Zürich,Französische-Komponisten-der-Spätromantik,2013-06-01,"[' Bettina Weder ', ' Hubert Michael Saladin ', ' Maria Mark ', ' Kurt Meier ', ' Anna Tyka Nyffenegger ', ' Nicola Mosca ']",Classic
10,Zürich,Outside-In-Music-Festival,2013-06-01,"['Jez Colborne & Mind The Gap ', ' Schorsch Kamerun ']",Pop
11,Luzern,Operetten-Gala,2013-06-01,"[' Barbara Payha ', ' Sebastian Reinthaller ']",Classic
12,Lenzburg,Jeff-Hershey-&-The-Heartbeats,2013-06-01,['Jeff Hershey & The Heartbeats '],
13,Jazzclub-Allmend,Oberengstringen,2013-06-01,"[' Dave Feusi ', ' Marco Figini ', ' Peter Wagner ', ' Thomy Jordi ', ' Christian Niederer ']",
14,Bern,Bonobo,2013-06-01,"['Bonobo ', ' support: Throwing Snow ']",Electronic
15,null,Harfe-Violine-Visuelles,2013-06-01,"['Corinne Kappeler ', ' Daniel Treyer ']",Classic
16,Freienbach,Chor-und-Orgelkonzert,2013-06-01,"[' Roman Künzli ', ' Ruth Müri ', ' Susann Brandenberg ']",Classic
17,Basel,Red-Nights,2013-06-01,['Bajanski Bal '],
18,Zürich,Dub-Spencer-&-Trance-Hill-feat.-Umberto-Echo,2013-06-01,"['Dub Spencer & Trance Hill feat. Umberto Echo ', ' Marcel Stalder ', ' Philipp Greter ', ' Markus Meier ', ' Julian Dillier ', ' Philip Umberto Echo Winter ']",
19,Wädenswil,Schönholzer-Racine-&-Weshalb-Forellen-Streichquartett,2013-06-01,"[' Markus Schönholzer ', ' Mariane Racine ', ' Monika Camenzind ', ' Mario Huter ', ' Daniel Thomas ', ' Martin Birnstiel ']",
20,Les-Docks,Lausanne,2013-06-01,"['Mudhoney ', ' The Treatment ']",Mudhoney
21,Mokka,Thun,2013-06-01,['Loose Connection '],
22,Schaffhausen,Old-Blind-Dogs,2013-06-01,['Old Blind Dogs '],
23,Aarau,Crusher,2013-06-01,['Crusher '],
24,Basel,Dubscribe-Vol.-9,2013-06-01,"['Dubba Jonny ', ' Calvertron ']",
25,Zürich,King-Zebra,2013-06-01,['King Zebra '],
26,Basel,Red-Nights,2013-06-01,['DJ Dawaj '],
27,Stall-6,Zürich,2013-06-01,['Smith & Smart '],
