,location,event,date,artists,genre
0,Gstaad,Matinée-des-jeunes-étoiles-IV,2013-08-10,"['Kian Soltani ', ' Aaron Pilsan ']",Classic
1,Bern,Midsummer-Jazz-Lunch,2013-08-10,"[' Hans Zurbrügg ', ' Martin Sterchi ', ' Roland Hirsiger ']",
2,Heiternplatz,Zofingen,2013-08-10,"[' Jim Jones Revue ', ' Left Boy ', ' Casper ', ' Example ']",Casper
3,Basel,Open-Air-Basel,2013-08-10,['Dy Me A Duzin '],Pop
4,Heiternplatz,Zofingen,2013-08-10,"['Empire Of The Sun ', ' Ska-P ', ' Kraftklub ']",
5,Luzern,Piano-Entertainment,2013-08-10,['Mega Horvath '],
6,Riehen,Sommerfest,2013-08-10,['Adam Green '],Pop
7,Herrenacker,Schaffhausen,2013-08-10,"['Mike & The Mechanics ', ' The Straits ']",
8,Basel,Open-Air-Basel,2013-08-10,"['Crystal Fighters ', ' Allah-Las ', ' Lee Fields & The Expressions ']",Pop
9,Lichtensteig,Jazztage-Lichtensteig,2013-08-10,['Frank Roberscheuten International Hiptett '],
10,Frauenfeld,Sommerloch,2013-08-10,['Rackhouse Pilfer '],
11,Luzern,Implosion-Circle,2013-08-10,['Implosion Circle '],
12,Birmenstorf,Convoy-to-Remember,2013-08-10,['Glenn Miller Orchestra '],
13,Lichtensteig,Jazztage-Lichtensteig,2013-08-10,['Umberto Tozzi '],
14,Gams,Mash,2013-08-10,[' Patric Scott '],Pop
15,Luzern,Doomenfels,2013-08-10,[' Spettro Family '],
16,St.-Moritz,Festival-da-Jazz,2013-08-10,"['Take 6 ', ' Alvin Chea ', ' Mark Kibble ', ' Joel Kibble ', ' Claude McKnight ', ' David Thomas ', ' Khristian Dentley ']",
17,Sils,Segl-Maria,2013-08-10,"[' Stefan Arzberger ', ' Tilman Büning ', ' Ivo Bauer ', ' Matthias Moosdorf ']",Classic
18,Zürich,Wovenhand,2013-08-10,"['Wovenhand ', ' support: Christine Owman ']",
19,null,Dale-Mas-Duro,2013-08-10,[' Latin Love '],
20,St.-Moritz,Festival-da-Jazz,2013-08-10,"['Matteo Brancaleoni ', ' Matteo Brancaleoni ', ' Giampaolo Petrini ', ' Roberto Chiriaco ', ' Nino La Piana ']",
