,location,event,date,artists,genre
0,Crans-Montana,Caprices-Festival,2013-03-11,[' Oil '],
1,Solothurn,The-Larry-Woodley-Power-Trio,2013-03-11,"[' Larry Woodley ', ' Gaedon Luscher ', ' Salvatore Lombardo ']",
2,Zürich,Spektrum-plus-Pling,2013-03-11,['Studierende der ZHdK '],Classic
3,Zürich,Liedrezital-Zürich,2013-03-11,"['Laurent Naouri ', ' Sarah Tysman ']",Classic
4,Zürich,The-Hunters,2013-03-11,['The Hunters '],
5,Centre-de-Congrès-le-Régent,Crans-Montana,2013-03-11,"['Björk ', ' The Weeknd ']",Björk
6,Zürich,Example,2013-03-11,['Example '],Pop
7,Flawil,Buddha-Scheidegger-Trio,2013-03-11,"[' Wieni Keller ', ' Buddha Scheidegger ', ' Hans Schläpfer ']",
8,Kulturfabrik-Kofmehl,Solothurn,2013-03-11,['Stevie Cochran '],
9,Winterthur,Nathaniel-Robin-Mann,2013-03-11,['Nathaniel Robin Mann '],Pop
10,Chur,Konzert,2013-03-11,"[' Christoph Ess ', ' Timo Steininger ', ' Sebastian Schorr ', ' Stephan Schottstätt ']",Classic
11,Baden,Yves-Theiler-Trio,2013-03-11,"[' Yves Theier ', ' Valentin Dietrich ', ' Lukas Mantel ']",
12,Zürich,Scarlett-O'Hanna,2013-03-11,"[""Scarlett O'Hanna ""]",Pop
13,Luzern,Bachelorprojekt-Konzerte,2013-03-11,"[' Gianluca Giger ', ' Valerio Lepori ', ' Mischa Maurer ', ' Clemens Kuratle ', ' Claudio Berger ', ' Michael Wosahlik ', ' Serge Hauri ', ' Lukas Kurmann ', ' Simon Gautsch ', ' Rea Hunziker ', ' Sascha Frischknecht ']",
14,Kuppel,Basel,2013-03-11,"['Tina Dico ', ' Helgi Jonsson ']",
15,Zürich,Pierre-Favre-Artist-in-Residence,2013-03-11,"[' Andreas Tschopp ', ' Bernhard Bamert ', ' Nils Wogram ', ' Jan Schreiner ', ' Pierre Favre ', ' Markus Lauterburg ']",
16,Basel,John-Scofield-Organ-Trio-feat.-Larry-Goldings,2013-03-11,"[' John Scofield ', ' Larry Goldings ', ' Greg Hutchinson ']",
