,location,event,date,artists,genre
0,Verbier,Verbier-Festival,2014-07-22,"['Marie-Elisabeth Hecker ', ' Martin Helmchen ']",Classic
1,Nyon,Paléo-Festival,2014-07-22,"['Talisco ', ' Catfish ']",Pop
2,Nyon,Paléo-Festival,2014-07-22,"['A Tribe Called Red ', ' Jungle ', ' Jagwar Ma ']",Electronic
3,Nyon,Paléo-Festival,2014-07-22,"['M.I.A. ', ' Gesaffelstein ', ' Jake Bugg ', ' Girls in Hawaii ']",Electronic
4,Nyon,Paléo-Festival,2014-07-22,"['Karamelo Santo ', ' Meridian Brothers ', ' La Chiva Gantiva ']",
5,Luzern,Piano-Entertainment,2014-07-22,['Mark Tenger '],
6,Luzern,Blue-Balls-Festival,2014-07-22,"['Hat Fitz & Cara ', ' Chotokoeu ']",
7,Luzern,Blue-Balls-Festival,2014-07-22,['Lisa Mills '],Pop
8,Luzern,Blue-Balls-Festival,2014-07-22,"['Shannon Saunders ', ' The Night VI ']",Pop
9,Nyon,Paléo-Festival,2014-07-22,"['The Black Keys ', ' Thirty Seconds to Mars ', ' Gaëtan Roussel ']",Pop
10,Verbier,Verbier-Festival,2014-07-22,[' Thomas Hampson '],Classic
11,Luzern,Blue-Balls-Festival,2014-07-22,"[' Julie Fahrer ', ' Sebastian Hirsig ']",
12,Verbier,Verbier-Festival,2014-07-22,"['Daniel Hope ', ' Jonathan Cohen ', ' Emanuele Forni ', ' Michael Metzler ', ' Naoki Kitaya ']",Classic
13,Luzern,Blue-Balls-Festival,2014-07-22,['Agnes Obel '],Pop
14,Luzern,Blue-Balls-Festival,2014-07-22,['Gentleman '],
15,St.-Moritz,Festival-da-Jazz,2014-07-22,"['Tom Harrell ', ' Tom Harrell ', ' Wayne Escoffery ', ' Jaleel Shaw ', ' Esperanza Spalding ', ' Ugonna Okegwo ', ' Johnathan Blake ']",
