,location,event,date,artists,genre
0,Winterthur,Moni-und-die-Luftpost,2014-10-18,"['Simone Baumann ', ' Livio Baldelli ', ' Gitarre ']",Pop
1,Basel,Rusconis-Kinder-Arkestra,2014-10-18,"[' Stefan Rusconi ', ' Fabian Gisler ', ' Claudio Strüby ']",
2,Bern,Konzert,2014-10-18,['Pervez Mody '],Classic
3,Hedingen,Herbstkonzert,2014-10-18,"[' Hanna Morell ', ' Barbara Suter ', ' Heinz Bussmann ', ' Louis Chanson ']",Classic
4,Thun,Geistliches-Chorkonzert,2014-10-18,"[' Eun-Ah Cho-Nitschke ', ' Sarah Maeder ']",Classic
5,Uster,Orefik,2014-10-18,"[' Sticky Boys ', ' Chase The Ace ', ' Laced In Lust ']",
6,Zürich,The-Antlers,2014-10-18,"['The Antlers ', ' Marika Hackman ']",Pop
7,Luzern,The-Little-Match-Girl,2014-10-18,"[' Gabriela Bürgler ', ' Caroline Reitzel ', ' Aline Willi ', ' Annina Haug ', ' Alexandra Hebart ', ' Carmen Würsch ']",Classic
8,Zürich,Carmina-Burana,2014-10-18,"[' Saara Vainio ', ' Michael Nowak ', ' Robin Adams ']",Classic
9,Zürich,Impressionen,2014-10-18,['Eva Maria Hux '],Classic
10,Zürich,Death-From-Above-1979,2014-10-18,"['Death From Above 1979 ', ' support: Greys ']",
11,Zürich,10-Jahre-Stall-6-Tag-2,2014-10-18,"['Dillon ', ' Esben and the Witch ']",Electronic
12,Bern,Die-grosse-Diva-Südindiens-und-ihr-Ensemble,2014-10-18,"['Sudha Ragunathan ', ' Embar Sadagopan Kannan ', ' Skanda Sundararajan Subramanian ', ' Raman Ramakrishnan ']",
13,Zürich,Der-Soundtrack-des-Lebens,2014-10-18,['Martin Herzberg '],Pop
14,Bern,Andrew-Jackson-Jihad,2014-10-18,['Andrew Jackson Jihad '],
15,Pratteln,Pendragon,2014-10-18,['Pendragon '],Electronic
16,Thun,The-Tackers,2014-10-18,"[' Patrick Dizerens ', ' Bernadette Rosati ', ' Fabian Umbricht ', ' Emanuel Hammer ', ' Claude Amstutz ', ' Kevin Jost ']",
17,Frick,Fricktaler-Blues-Festival,2014-10-18,['The Holmes Brothers '],
18,Winterthur,4some-Blues,2014-10-18,"[' Hannes Kasehs ', ' Dani Gugolz ', ' Walter Baumgartner ', ' Peter Müller ']",
19,Baden,Tonic-Strings,2014-10-18,"[' Toni Donadio ', ' Nic Niedermann ']",
20,Zürich,Melingo,2014-10-18,"['Melingo ', ' Daniel Melingo ', ' Muhhamed Habbibi El Rodra Guerra ', ' Patricio Cotella ', ' Pedro Onetto ', ' Gustavo Paglia ']",Pop
21,Basel,Miles-Griffith-&-Tony-Pancella-Trio,2014-10-18,"[' Miles Griffith ', ' Tony Pancella ', ' Aldo Vigorito ', ' Pietro Iodice ']",
22,Zürich,Ganxsta-Zolee-és-a-Kartel,2014-10-18,['Ganxsta Zolee és a Kartel '],
23,Baden,Rockabilly-Night,2014-10-18,"['The Slapbacks ', ' Dead Beatz ']",
24,Baden,Rude-Tins,2014-10-18,[' The Tips '],
25,Bern,Rebel-Squad,2014-10-18,['Rebel Squad '],
26,Olten,D-Flame,2014-10-18,"['D-Flame ', ' DJ Haitian Star ']",
27,Aarau,Oscar-and-the-Wolf,2014-10-18,['Oscar and the Wolf '],Pop
28,Thun,Screaming-Headless-Torsos,2014-10-18,['Screaming Headless Torsos '],
29,Luzern,Reza-Dinally,2014-10-18,[' Alana Amram and the Rough Gems '],
30,Herisau,Eric-Fish-&-Friends,2014-10-18,['Eric Fish '],
31,null,Thierry-Lang-Trio,2014-10-18,"[' Thierry Lang ', ' Heiri Känzig ', ' Andy Pupato ']",
32,Bern,King-Dean,2014-10-18,"[' Daniel Plancic ', ' Ben Plancic ', ' Dave Weibel ', ' Serge Torriani ']",
33,Rothenthurm,Keltikon-ABGESAGT,2014-10-18,"[' Iain Duncan ', ' Olaf Ohl ', ' Ädu Studer ', ' Rino Bollin ', ' Patrick Feuz ']",
34,Basel,Lord-Rochester,2014-10-18,['Lord Rochester '],
35,Luzern,Melo,2014-10-18,['Melo '],
36,Rubigen,Halunke,2014-10-18,['Halunke '],
37,null,Dellatorre,2014-10-18,"[' Rene Riebli ', ' Reto Dellatorre ', ' Christoph Siegenthaler ', ' Pascal Kaeser ', ' Schmid ']",
38,Luzern,Yoro-Massa,2014-10-18,['Yoro Massa '],
39,Zürich,Larry-F,2014-10-18,['Larry F '],Pop
40,Zürich,Stella-Cruz,2014-10-18,"[' Stella Cruz ', ' Flurin Lanfranconi ', ' Stephan Rigert ', ' Sandro Schneebeli ']",Pop
41,Lyss,Go-Go-Berlin,2014-10-18,['Go Go Berlin '],
42,Bern,Prairies-urbaines,2014-10-18,"[' Andrea Manzoni ', ' Marcel Zaes ']",
43,Lausanne,Chuckie,2014-10-18,['Chuckie '],Electronic
