,location,event,date,artists,genre
0,Basel,ZeitRäume-Basel-Hofkonzerte,2015-09-12,"[' Alessio Pianelli ', ' Demetre Gamsachurdia ', ' Wictor Kociuban ']",Classic
1,null,Jazzin,2015-09-12,"[' Barbara Wehrli Wutzl ', ' Christoph Grab ', ' Reto Suhner ', ' Thomi Geiger ']",
2,Luzern,Lucerne-Festival-Violine-und-Sopran,2015-09-12,"['Isabelle Faust ', ' Christine Schäfer ']",Classic
3,Zürich,Werner-und-Company,2015-09-12,['Werner und Company '],
4,Winterthur,Kulturnacht-Winterthur-Aufzeichnungen,2015-09-12,"['Ronny Spiegel ', ' Michal Lewkowicz ']",
5,Bern,Musikfestival-Bern-Creatio-Neuschöpfung,2015-09-12,"['Marc Fitze ', ' Alexandre Dubach ', ' Lorenz Indermühle ', ' Dominik Fischer ', ' Andreas Graf ']",Classic
6,Gstaad,Country-Night-Gstaad,2015-09-12,"['Gatlin Brothers ', ' Patty Loveless ', ' Chris Young ']",
7,Luzern,Lucerne-Festival-Sinfoniekonzert-31,2015-09-12,[' Elisabeth Kulman '],Classic
8,Zürich,Voyage-à-Paris-Les-Six,2015-09-12,"['Martina Fausch ', ' Caroline Vitale ', ' Frédéric Gindraux ', ' Robert Braunschweig ', ' Hans Adolfsen ']",Classic
9,Winterthur,Kulturnacht-Winterthur-Und-der-Löwe-betrat-die-Manege-mit-lautem-Gebrüll,2015-09-12,"['Franz Ortner ', ' Franz Ortner ', ' Josef Gilgenreiner ']",Classic
10,null,Orgelherbst,2015-09-12,['Andreas Jud '],Classic
11,Baden,Viva-España,2015-09-12,"[' Dominique Gisler ', ' Ursula Hächler ', ' Kiyomi Higaki ']",Classic
12,Zürich,25-Jahre-Orpheum-Stiftung,2015-09-12,"[' Heigo Rosin ', ' Hyeyoon Park ']",Classic
13,Bern,Herbstkonzert-mit-dem-MSG-Kammerorchester-Bern,2015-09-12,['Esther Feingold '],Classic
14,null,Marienvesper,2015-09-12,"[' Barbara Locher ', ' Nuria Richter ', ' Sebastian Lipp ', ' Hans-Jürg Rickenbacher ', ' Peter Brechbühler ']",Classic
15,Thun,Sinfoniekonzert,2015-09-12,['Miriam Prandi '],Classic
16,Zürich,Riders-Connection,2015-09-12,"['Riders Connection ', ' Will And The People ', ' Bukahara ']",Pop
17,Zürich,Florian-Favre,2015-09-12,['Florian Favre '],
18,Zürich,Torres,2015-09-12,['Torres '],
19,Zürich,Bryan-Ferry,2015-09-12,"['Bryan Ferry ', ' support: Femme Schmidt ']",
20,Zürich,Von-Bach-zu-Mozart,2015-09-12,"[' Franziska Wigger ', ' Franziska Schnyder ', ' Daniel Bentz ', ' Christian Marthaler ']",Classic
21,Dornach,Neues-Orchester-Basel,2015-09-12,[' Pablo Barragàn '],Classic
22,Kappel-am-Albis,Wie-die-Lilien-des-Feldes,2015-09-12,"[' Sylvia Garatti ', ' Markus Amrein ', ' Martin Geiser ', ' Rudolf Meyer ']",Classic
23,Zürich,Status-Quo,2015-09-12,['Status Quo '],
24,Embrach,Piccolo-Musikfestival,2015-09-12,['Cielo arriba '],
25,Zürich,Ziveli-Orkestar-&-Suzana-Djordjevic,2015-09-12,"[' Suzana Djordjevic ', ' Alban Sarron ', ' Julien Mercier ', ' Nicolas Perruche ', ' Miroslv Gradojevic ']",
26,Basel,McCoy-Mrubata-Quintet,2015-09-12,"[' Marc Ullrich ', ' McCoy Mrubata ', ' Jean-Paul Brodbeck ', ' Dominique Girod ', ' Claudio Strüby ']",
27,Baden,Noche-flamenca,2015-09-12,"['Cristina Haas ', ' Silvia Dominguez ', ' Vicente Cortés ', ' David Lüthi ']",
28,Winterthur,Was-isch-Winti-,2015-09-12,['Old Kidz '],Pop
29,Zürich,Tiere-der-Nacht,2015-09-12,"[' Mani Neumeier ', ' Luigi Archetti ']",Electronic
30,Basel,The-Deslondes,2015-09-12,['The Deslondes '],
31,Zürich,Allstarz-Finest-Black-Music,2015-09-12,['DJs Kudos '],
32,Zürich,Balkankaravan,2015-09-12,[' Spery '],
