,location,event,date,artists,genre
0,Zürich,Mad-Cobra,2014-08-01,['Mad Cobra '],
1,Verbier,Verbier-Festival,2014-08-01,['Haochen Zhang '],Classic
2,Brienz,Brienzersee-Rockfestival,2014-08-01,"['Fiddlers Green ', ' Bonafide ', ' Glory Hammer ', ' The New Roses ']",
3,Luzern,Piano-Entertainment,2014-08-01,['Daniel Roos '],Pop
4,Winterthur,Lenzin-Brothers,2014-08-01,"[' Peter Lenzin ', ' Enrico Lenzin ']",
5,Vals,Jenny-Chi,2014-08-01,"[' Jenny Chi ', ' Oliver Pellet ', ' Thomas Silvestri ', ' Ralph Sonderegger ']",
6,Basel,Orgelspiel-zum-Feierabend,2014-08-01,['Christoph Lowis '],Classic
7,Verbier,Verbier-Festival,2014-08-01,"['Joshua Bell ', ' Pamela Frank ', ' Yuri Bashmet ', ' Nobuko Imai ', ' Steven Isserlis ', ' Ksenia Bashmet ', ' Marc-André Hamelin ']",Classic
8,Luzern,The-Dictators,2014-08-01,['The Dictators '],
9,Basel,Stimmen,2014-08-01,['Vocalconsort '],Classic
10,Verbier,Verbier-Festival,2014-08-01,"['Jerusalem Quartet ', ' Alexander Bedenko ']",Classic
11,Bern,Bejazz-Sommer,2014-08-01,"[' Juan Munguía ', ' Gerry López ', ' Bernhard Bamert ', ' Michael Fleiner ', ' Peter Bálázs ', ' Mambi Argüelles-Puey ', ' Jean-Baptiste Baldazza ']",
12,Basel,Im-Fluss,2014-08-01,['Karamelo Santo '],
13,Zürich,Stadtsommer,2014-08-01,"[' Dimitri Grimm ', ' Fennesz ', ' Dorian Concept ']",Electronic
14,St.-Moritz,Festival-da-Jazz,2014-08-01,"[' Othella Dallas ', ' Sina ', ' Thomas Moeckel ', ' Alex Hendricksen ', ' Hannes Bürgi ', ' Urs Müller ', ' Michael Chylewski ', ' Lukas Gasser ']",
15,Bern,Chico-Trujillo,2014-08-01,['Chico Trujillo '],
16,Basel,Orient-Meets-Occident,2014-08-01,[' Tanz-Show mit Ibraheem Abd Elmaksoud '],
17,Lausanne,Agnes-Obel,2014-08-01,['Agnes Obel '],
18,St.-Moritz,Festival-da-Jazz,2014-08-01,"[' Greg Galli ', ' Christ Muzik ', ' Javier Gomez ', ' Herbie Kopf ', ' Massimo Buonanno ']",
