,location,event,date,artists,genre
0,Zürich,Musikalischer-Frühling,2014-05-18,"[' Seraina Pfenninger ', ' Anne Battegay ', ' Esther Fritzsche ', ' Seraphina Rufer ']",Classic
1,Zürich,Konzert,2014-05-18,"['Rachel Harnisch ', ' Roman Schmid ', ' Jana Karsko ', ' Nicola Mosca ', ' Eriko Wakita ']",Classic
2,Zürich,Danksonntag,2014-05-18,"['Benjamin Gubser ', ' Felix Gubser ']",Classic
3,Luzern,Jubiläumskonzert,2014-05-18,[' Yvonne Lang '],Classic
4,Heiden,Zeitreise,2014-05-18,"[' Hugo Oliveira ', ' Marta Patrocínio ', ' Lisa Appenzeller ']",Pop
5,Zürich,Kammerkonzert,2014-05-18,"[' Irina Pak ', ' When-Chun Lin ', ' Fabien Genthialon ', ' Alexander Önce ', ' Barbara Stegemann ']",Classic
6,Zürich,Fussball-ist-Rhythmus,2014-05-18,[' works by Marc Sway '],Classic
7,Zürich,Morgenmusik-mit-Kantaten-des-deutschen-Spätbarock,2014-05-18,[' Andreas Jost '],Classic
8,Schaffhausen,Frühling-Liebe-Walzertraum,2014-05-18,"['Yolanda Grümmer ', ' Thomas Barthel ']",Classic
9,Zürich,Nuggi-Konzert,2014-05-18,"['Roman Schmid ', ' Jana Karsko ', ' Nicola Mosca ', ' Eriko Wakita ']",Classic
10,Basel,Unterwegs-On-the-Road,2014-05-18,"['Soyoung Yoon ', ' Katarzyna Nawrotek ', ' Yu Sun ', ' David Delacroix ']",Classic
11,Chur,Canziano,2014-05-18,"[' Hans Peter Egli ', ' Lisa Stoll ']",Classic
12,Wil,Konzert,2014-05-18,[' Michaela Paetsch '],Classic
13,Riehen,Connaissez-vous,2014-05-18,[' Vladimir Guryanov '],Classic
14,null,Sprache-der-Musik-Musik-der-Sprache,2014-05-18,"['Rita Karin Meier ', ' Stephan Britt ', ' Voichita Nica ', ' Bruder Paul Meier ']",Classic
15,Thun,Konzert,2014-05-18,[' Kaspar Zehnder '],Classic
16,Zürich,Frühlingskonzert,2014-05-18,[' Sumina Studer '],Classic
17,-Alte-Kirche,Boswil,2014-05-18,"['Nuria Rial ', ' Ivan Martín ']",Classic
18,Zürich,Tadah,2014-05-18,"[' Domenic Landolf ', ' Jean-Paul Brodbeck ', ' Dominique Girod ', ' Sheldon Suter ']",
19,Zürich,Orgelkonzert,2014-05-18,['Robert Schmid '],Classic
20,Bern,Michael-Zisman-&-Chick-Corea,2014-05-18,"['Michael Zisman ', ' Chick Corea ']",
21,Basel,Friedlich-bekämpfen-Tag-und-Nacht,2014-05-18,[' Aline Koenig '],Classic
22,Luzern,Twobones,2014-05-18,"[' Paul Haag ', ' Danilo Moccia ', ' Dado Moroni ', ' Isla Eckinger ', ' Peter Schmidlin ']",
23,Zürich,Madeleine-Peyroux,2014-05-18,"['Madeleine Peyroux ', ' Madeleine Peyroux ', ' Jon Herington ', ' Barak Mori ']",
24,Basel,Der-Messias,2014-05-18,"[' Miriam Sharoni ', ' Heike Werner ', ' William Lombardi ', ' Stefan Zenkl ']",Classic
25,Zürich,Walzer-und-Walzer-Variationen,2014-05-18,['Werner Bärtschi '],Classic
26,Luzern,Verdi-und-Verismo,2014-05-18,"[' Anna Netrebko ', ' Riccardo Massi ']",Classic
27,null,Migros-Kulturprozent-Classics,2014-05-18,[' Denis Matsuev '],Classic
28,Zürich,Ramon-Ziegler's-Elements,2014-05-18,"[' Ramon Ziegler ', ' Raphael Walser ', ' Jannik Till ', ' Julia Schwob ', ' Benj Hartwig ']",
29,Basel,Bach-im-Spiegel-Swiss-Chamber-Concerts,2014-05-18,"['Esther Hoppe ', ' Jürg Dähler ', ' Thomas Grossenbacher ']",Classic
30,Zürich,Clean-Bandit,2014-05-18,['Clean Bandit '],Pop
31,Winterthur,Harry-Marte-&-Big-Pit,2014-05-18,"[' Harry Marte ', ' Urs Vögeli ', ' Claude Meier ', ' Alfred Vogel ']",
32,Baden,Inner-Language-Trio,2014-05-18,"[' Christoph Stiefel ', ' Arne Huber ', ' Tobi Backhaus ']",
33,Zürich,Oldseed,2014-05-18,['Oldseed '],Pop
34,null,FM-Belfast,2014-05-18,"['FM Belfast ', ' Berndsen ']",Pop
35,Bern,The-Cesarians,2014-05-18,['The Cesarians '],
