,location,event,date,artists,genre
0,Luzern,Orgelgewitter,2014-08-19,['Wolfgang Sieber '],Classic
1,Luzern,Piano-Entertainment,2014-08-19,['Mark Tenger '],Pop
2,Winterthur,Winterthurer-Musikfestwochen,2014-08-19,['Ebo Taylor '],
3,Saanen,Menuhin-Festival-Gstaad,2014-08-19,"['Patricia Kopatchinskaja ', ' Nicolas Altstaedt ', ' Fazil Say ']",Classic
4,Luzern,Sinfoniekonzert-4,2014-08-19,[' Stefan Dohr '],Classic
5,Basel,La-Box,2014-08-19,"[' Marco Figini ', ' Roland Köppel ']",
6,Luzern,Orgelsommer,2014-08-19,['Nicola Cittadin und Yoshiko Masaki '],Classic
7,null,Posthorn-Serenade,2014-08-19,"[' Elisabeth Nouaille-Degorce ', ' Cornelius Jacobeit ']",Classic
8,Winterthur,Winterthurer-Musikfestwochen,2014-08-19,['5 In Love '],
9,Nyon,Luna-Classics,2014-08-19,"['Nelson Goerner ', ' Paul Meyer ']",Classic
10,Münchenwiler,Murten-Classics-Sommernachtskonzert,2014-08-19,"['Horia Dumitrache ', ' Milan Pala ', ' Rzvan Suma ', ' Toma Popovici ']",Classic
