,location,event,date,artists,genre
0,Gstaad,Matinée-des-jeunes-étoiles-I,2016-07-16,['Danae Dörken '],Classic
1,Goldau,Rigi-Musiktage-Gipfel-Matinee-Vierhändig,2016-07-16,"['Adrienne Soós ', ' Ivo Haag ']",Classic
2,Basel,Faszination-Orgel,2016-07-16,['Roland Maria Stangier '],Classic
3,St.-Moritz,Festival-da-Jazz,2016-07-16,"[' Michael Bucher ', ' Thomas Bauser ', ' Sheldon Suter ']",
4,Locarno,Moon-and-Stars,2016-07-16,"['Cro ', ' Gentlemen & Ky-Mani Marley ']",
5,Montreux,Montreux-Jazz-Festival,2016-07-16,"['Harold López-Nussa Trio ', ' Volcan ']",
6,Montreux,Montreux-Jazz-Festival,2016-07-16,"['Deep Purple ', ' Zappa Plays Zappa ']",
7,null,Stimmen,2016-07-16,"['Akua Naru ', ' Rocky Dawuni ']",
8,Horw,Flowers-in-Syrup,2016-07-16,['Flowers in Syrup '],
9,Winterthur,La-Rayne,2016-07-16,['La Rayne '],Pop
10,null,Kulturfestival-St.-Gallen,2016-07-16,['Jeremy Loops '],Pop
11,Montreux,Montreux-Jazz-Festival,2016-07-16,"['Laurent Garnier ', ' Jamie Jones ', ' Apollonia ', ' Black Coffee ']",Electronic
12,Basel,Clovis-Nicolas-Quintet,2016-07-16,"[' Steve Fishwick ', ' Luca Stoll ', ' Laurent Courthaliac ', ' Clovis Nicolas ', ' Luca Santaniello ']",
13,St.-Moritz,Festival-da-Jazz,2016-07-16,"[' Diana Krall ', ' Anthony Wilson ', ' Karriem Riggins ', ' Robert Hurst ']",
14,Luzern,Fleischgeil,2016-07-16,['Pretty Addicted '],
15,Winterthur,Ueberlebbar,2016-07-16,['Ceschi & Bleubird '],
16,St.-Moritz,Festival-da-Jazz,2016-07-16,"[' Fernanda Ramos ', ' Mariel Zambellis ', ' Carla Fellinger ', ' Marvin Trummer ', ' Claude Stucki ', ' Mo Meyer ', ' Paul Amereller ']",
