,location,event,date,artists,genre
0,Verbier,Verbier-Festival,2015-07-21,"['Mikhail Petrenko ', ' Denis Matsuev ']",Classic
1,Nyon,Paléo-Festival,2015-07-21,['Alo Wala '],
2,Nyon,Paléo-Festival,2015-07-21,"['The Dø ', ' Madeon ', ' Coeur de Pirate ']",Pop
3,Nyon,Paléo-Festival,2015-07-21,"['Second Hand Rose ', ' Noreum Machi ', ' Tulegur ']",
4,Nyon,Paléo-Festival,2015-07-21,"['FKJ Live ', ' Triggerfinger ']",Electronic
5,Nyon,Paléo-Festival,2015-07-21,"['Kings of Leon ', ' The Script ', ' Arno ']",
6,Verbier,Verbier-Festival,2015-07-21,"[' Renaud Capuçon ', ' Malin Hartelius ', ' Marie-Claude Chappuis ', ' Tilman Lichdi ', ' Konstantin Wolff ']",Classic
7,Zürich,Timber-Timbre,2015-07-21,['Timber Timbre '],
8,null,Menuhin-Festival-Gstaad-Ironie-comme-expression-IV,2015-07-21,"['Alina Ibragimova ', ' Kristian Bezuidenhout ']",Classic
9,Verbier,Verbier-Festival,2015-07-21,['András Schiff '],Classic
10,Pratteln,Black-Dahlia-Murder,2015-07-21,"['Black Dahlia Murder ', ' Ramming Speed ']",
11,Zürich,Get-Dead,2015-07-21,"['Get Dead ', ' The Uprising ']",
12,null,Stimmen,2015-07-21,"['Aline Frazão ', ' Emel Mathlouthi ']",
13,Luzern,Blue-Balls-Festival,2015-07-21,['Rodrigo y Gabriela '],Pop
14,Basel,Basel-Tattoo,2015-07-21,"['Ailsa Craig Highland Dancers ', ' Blue Devils International Corps ', ' Celtic Stars Irish Dancers ', ' Fanfara 8° Reggimento Bersaglieri ', ' Imps Motorcycle Display Team ']",traditional
