,location,event,date,artists,genre
0,Zürich,Black-Tiger-Sex-Machine,2014-05-23,['Black Tiger Sex Machine '],Electronic
1,Basel,Masterrezital,2014-05-23,[' Polina Ushakova '],Classic
2,Luzern,Piano-Entertainment,2014-05-23,['Christian Mettler '],Pop
3,Basel,Orgelspiel-zum-Feierabend,2014-05-23,['Dieter Lämmlin '],Classic
4,Basel,Konzert,2014-05-23,['Gunta Abele '],Classic
5,Dietikon,Feierabendmusik,2014-05-23,"['Teresa Hackel ', ' Bernhard Hörler ']",Classic
6,Gams,Blues-und-Rockfestival,2014-05-23,[' Hells-Bells '],
7,Zürich,Sinfoniekonzert,2014-05-23,[' Andreas Chincera '],Classic
8,Rheinfelden,Der-Messias,2014-05-23,"[' Miriam Sharoni ', ' Heike Werner ', ' William Lombardi ', ' Stefan Zenkl ']",Classic
9,Basel,Konzert,2014-05-23,['Pervez Mody '],Classic
10,Zürich,Drehscheibe-Leipzig,2014-05-23,"[' Susanne Mathé ', ' Isabelle Ladewig ', ' Stella Mahrenholz ', ' Stéphanie Meyer ']",Classic
11,Basel,Kammermusikabend,2014-05-23,"['Hristo Kouzmanov ', ' Nadia Belneeva ']",Classic
12,Luzern,Bobby-Mc-Ferrin,2014-05-23,['Bobby Mc Ferrin '],
13,Zürich,Ich-fühle-Luft-von-anderem-Planeten-Trio,2014-05-23,"['Fabio di Cásola ', ' Martina Schucan ', ' Stefan Wirth ']",Classic
14,Basel,Masterrezital,2014-05-23,[' Oliwia Grabowska '],Classic
15,Bern,Le-sacre-du-printemps,2014-05-23,[' Kit Armstrong '],Classic
16,Zürich,Brazilian-Night-Live-Rodrigo-Botter-Maio-&-Luiz-Simas,2014-05-23,"['Rodrigo Botter Maio ', ' Luiz Simas ']",
17,Zürich,Robert-Francis-&-The-Night-Tide,2014-05-23,"['Robert Francis & The Night Tide ', ' The Melodic ']",Pop
18,null,Konzert-abgesagt,2014-05-23,"['Anne-Sophie Mutter ', ' Lambert Orkis ']",Classic
19,Oberengstringen,Red-Hot-Hottentots,2014-05-23,"[' Klaus Osterloh ', ' Wilson de Oliveira ', ' Walter Möwes ', ' Bert K. Otto ', ' Dirk Raufeisen ', ' Engelbert Christmann ', ' Horst Buchberger ']",
20,Sursee,Major-League,2014-05-23,[' Turnover '],
21,Rheinfelden,Frank-Muschalle-Trio,2014-05-23,"['Frank Muschalle Trio ', ' Frank Muschalle ', ' Dani Gugolz ', ' Peter Müller ']",
22,Basel,A-Great-Big-World,2014-05-23,['A Great Big World '],Pop
23,Pratteln,Magnum,2014-05-23,"['Magnum ', ' Saga ']",
