,location,event,date,artists,genre
0,Zürich,Motettengottesdienst,2014-07-13,[' Andreas Jost '],Classic
1,St.-Moritz,Festival-da-Jazz,2014-07-13,"['Bê Ignacio ', ' Bê Ignacio ', ' Oliver Pellet Santos ', ' Edmundo Carneiro ', ' Markus Schmidt ']",
2,Birr,Sommer-Brunch,2014-07-13,"[' Gino Todesco ', ' Andy Bopp ', ' Tcha Simmons ']",
3,Neuheim,Festival-Sommerklänge,2014-07-13,"[' Ivan Podyomov ', ' Maria Alba Carmona ', ' Diego Chenna ', ' Simon Hartmann ']",Classic
4,Marly,Charlie-Morris,2014-07-13,"['Charlie Morris ', ' Charlie Morris ', ' Markus Baumer ', ' David Clarke ', ' Marco Jeanrenaud ']",
5,St.-Moritz,Festival-da-Jazz,2014-07-13,"['Bê Ignacio ', ' Bê Ignacio ', ' Oliver Pellet Santos ', ' Edmundo Carneiro ', ' Markus Schmidt ']",
6,Montreux,Montreux-Jazz-Festival,2014-07-13,"['Monty Alexander ', ' Mulatu Astatke ']",
7,Montreux,Montreux-Jazz-Festival,2014-07-13,"['Robin Thicke ', ' Paloma Faith ']",
8,Zürich,La-Tipica-Sanata,2014-07-13,"[' Julien Bondel ', ' Mehdi Al Tinaoui ', ' Estanislao Sanchez ', ' Felipe Nicholls ', ' Roland Carbety ']",
9,Zürich,Live-at-Sunset,2014-07-13,['Texas '],
10,Montreux,Montreux-Jazz-Festival,2014-07-13,"['Archive ', ' Chet Faker ']",
11,Veytaux,Montreux-Jazz-Festival,2014-07-13,"['Burhan Öçal ', ' Leo Tardin ']",
