,location,event,date,artists,genre
0,Zürich,Art-Band,2016-10-31,['Art Band '],Pop
1,Bern,Sous-les-étoiles,2016-10-31,"[' Dartin Dahanukar ', ' Dimitri Howald-Guitar ', ' Philipp Moll ']",
2,Luzern,We-Classic-the-Rock,2016-10-31,[' Andy Portmann '],Classic
3,Zürich,Schweizer-Jugend-Sinfonie-Orchester,2016-10-31,['João Barroso '],Classic
4,Zürich,Journeys-Jazz-Funk-Fusion,2016-10-31,"['Angelo Signore ', ' Ueli Gasser ', ' Philippe Mall ', ' Luciano Maranta ', ' Willy Kotoun ', ' Robert Mark ']",
5,Zürich,Planet-Benyoëtz,2016-10-31,"[' Hanna Weinmeister ', ' Ryszard Grobleski ', ' Thomas Grossenbacher ']",Classic
6,Basel,Simo,2016-10-31,['Simo '],
7,Bern,Latin-Night,2016-10-31,"[' Nick Perrin ', ' Flo Reichle ', ' Roland Rocco Wäger ']",
8,Pratteln,For-Today,2016-10-31,['For Today '],
9,Zürich,Zucchero,2016-10-31,['Zucchero '],
10,Luzern,Ugly-Kid-Joe,2016-10-31,['Ugly Kid Joe '],
11,Rheinfelden,James-Carter-Organ-Trio,2016-10-31,"[' James Carter ', ' Gerard Gibbs ', ' Alex White ']",
12,Baden,Peter-Frei-Quartett,2016-10-31,"[' Nat Su ', ' Rafael Schilt ', ' Peter Frei ', ' Paul Amereller ']",
13,Zürich,C-Duncan,2016-10-31,['C Duncan '],Pop
14,Winterthur,James-Walker-&-Kira,2016-10-31,['James Walker '],Pop
15,Zürich,Popa-Chubby,2016-10-31,['Popa Chubby '],
16,Basel,Isolation-Berlin,2016-10-31,['Isolation Berlin '],
