,location,event,date,artists,genre
0,Zürich,Jazzapero,2016-03-22,"[' Tony Renold ', ' Silvan Jeger ']",
1,Basel,Baselworld-Village,2016-03-22,['Bê Betina Ignacio '],
2,Winterthur,Monster-Magnet,2016-03-22,"['Monster Magnet ', ' Scorpion Child ']",
3,Zürich,Osterkonzert-Evangélion,2016-03-22,['Alessandro Marangoni '],Classic
4,Basel,Kammermusik-Basel,2016-03-22,[' Claudia Jahn '],Classic
5,Bern,Internationales-Jazzfestival-Bern,2016-03-22,['Mr. Sipp '],
6,Zürich,ZKO-Barockensemble,2016-03-22,"['Albrecht Mayer ', ' Willi Zimmermann ', ' Daria Zappa Matesic ', ' Janka Szomor-Mekis ', ' Nicola Mosca ', ' J. B. Bach ']",Classic
7,Zürich,City-of-the-Future,2016-03-22,"['Yale Strom ', ' Elisabeth Schwartz ']",
8,Basel,Requiem-und-Verklärung,2016-03-22,"[' Bénédicte Tauran ', ' Anaïk Morel ', ' Franco Farina ', ' Rubén Amoretti ']",Classic
9,null,Macklemore-&-Ryan-Lewis,2016-03-22,['Macklemore & Ryan Lewis '],
10,Zürich,Jono-McCleery,2016-03-22,['Jono McCleery '],Pop
11,Zürich,Blue-Train-&-Beyond,2016-03-22,"[' Jim Rotondi ', ' Ralph Reichert ', ' Steve Davis ', ' Oliver Kent ', ' Milan Nikolic ', ' Joris Dudli ']",
12,null,A-Place-to-Bury-Strangers,2016-03-22,['A Place to Bury Strangers '],
13,Zürich,Jess-Glynne,2016-03-22,['Jess Glynne '],
14,Zürich,Müller-Kramis-Baschnagel,2016-03-22,"[' Gregor Müller ', ' Herbert Kramis ', ' Pius Baschnagel ']",
