,location,event,date,artists,genre
0,Zermatt,Zermatt-Unplugged,2015-04-16,['JP Cooper '],Pop
1,Zürich,Lunchkonzert,2015-04-16,[' Anna Prohaska '],Classic
2,Zermatt,Zermatt-Unplugged,2015-04-16,"[""Ronnie Scott's All Stars ""]",
3,Cully,Cully-Jazz,2015-04-16,"['Dom la Nena ', ' Dominique Pinto ', ' Ruben Jacobina ']",
4,Zürich,Werner-und-Company,2015-04-16,['Werner und Company '],Pop
5,Luzern,Piano-Entertainment,2015-04-16,['Dezsö Balogh '],Classic
6,Zürich,Florian-Weiss'-Woodoism,2015-04-16,"[' Florian Weiss ', ' Linus Amstad ', ' Valentin von Fischer ', ' Philipp Leibundgut ']",
7,Zürich,Frühlingskonzert,2015-04-16,"[' Sue Kyung Voges ', ' Soyoung Kim ']",Classic
8,Zermatt,Zermatt-Unplugged,2015-04-16,['Skye & Ross '],Pop
9,Zürich,Tonhalle-Orchester-Zürich,2015-04-16,['Anna Prohaska '],Classic
10,Cully,Cully-Jazz,2015-04-16,"['Dom la Nena ', ' Dominique Pinto ', ' Ruben Jacobina ']",
11,Luzern,Abwärts-feat.-Rod,2015-04-16,['Abwärts feat. Rod '],
12,Solothurn,Die-Uhr,2015-04-16,[' Marián Lapsansky '],Classic
13,Zürich,Christoph-Irniger-Trio,2015-04-16,"[' Christoph Irniger ', ' Raffaele Bossard ', ' Ziv Ravitz ']",
14,null,Kate-Tempest,2015-04-16,['Kate Tempest '],
15,Zürich,Shabazz-Palaces,2015-04-16,['Shabazz Palaces '],
16,null,Meret-Becker,2015-04-16,['Meret Becker '],
17,Aarau,Wovenhand,2015-04-16,"['Wovenhand ', ' Marriages ']",Pop
18,Pratteln,Satyricon,2015-04-16,"['Satyricon ', ' Oslo Faenskamp ', ' Vredehammer ']",
19,Basel,Blues-Festival-Basel,2015-04-16,"['Zydeco Annie & Swamp Cats ', ' Joe Douglas ']",
20,Luzern,Electric-Force,2015-04-16,"[' Valerio Lepori ', ' Colin Morton ', ' Dominic Eschmann ', ' Benjamin Kieser ', ' Aurel Hassler ', ' Carla Fellinger ']",Electronic
21,Dornach,Musik-zu-den-sieben-Ich-Bin-Worten,2015-04-16,"[' Barbara Hanssen ', ' works by Torben Maiwald ']",Classic
22,Zürich,Pools,2015-04-16,"[' Yves Martinek ', ' Willy Ramos ', ' Thomas Sonderegger ']",Pop
23,Zürich,Moscow-Art-Trio,2015-04-16,"[' Arkady Shilkloper ', ' Sergey Starostin ', ' Misha Alperin ', ' Sonia Borisova ']",
24,Basel,Jazzfestival-Basel-Eröffnungskonzert,2015-04-16,"[' Magnus Öström ', ' Dan Berglund ', ' Iiro Rantala ', ' Matthieu Michel ']",Classic
25,Frauenfeld,King-King,2015-04-16,['King King '],
26,Winterthur,Pius-Da-Mutten's-Favorite-Things,2015-04-16,"[' Greg Galli ', ' Pius Da Mutten ', ' Markus Engler ', ' Nick Mens ', ' Tobias Suter ']",
27,Basel,De-l'ombre-à-la-lumière,2015-04-16,[' Patrick Ernst '],Classic
28,Aarau,Fiva-&-Band,2015-04-16,"['Fiva & Band ', ' Olympique ']",
29,Zürich,John-Scofield-&-Jon-Cleary-Duo,2015-04-16,"['John Scofield & Jon Cleary Duo ', ' John Scofield ', ' Jon Cleary ']",
30,null,John-The-Conqueror,2015-04-16,['John The Conqueror '],
31,Baden,Catch-Me-If-You-Can,2015-04-16,"[' Moreno Donadio ', ' Toni Donadio ']",
32,Zürich,Kimmig-Studer-Zimmerlin-feat.-Phil-Minton,2015-04-16,"[' Harald Kimmig ', ' Daniel Studer ', ' Alfred Zimmerlin ', ' Phil Minton ']",
33,Basel,Black-Box,2015-04-16,"[' Marc Stucki ', ' Andreas Tschopp ', ' Kyle Shepherd ', ' Shane Cooper ', ' Kesivan Naidoo ']",
34,Zürich,Yalta-Club,2015-04-16,['Yalta Club '],Pop
35,Zermatt,Zermatt-Unplugged,2015-04-16,['James Blunt '],Pop
36,Zürich,Con-Dom-,2015-04-16,"['Con-Dom ', ' Brut ']",
37,Zürich,A-Place-To-Bury-Strangers,2015-04-16,"['A Place To Bury Strangers ', ' support: ZZZ ']",
38,Cully,Cully-Jazz,2015-04-16,"[' Nik Bärtsch ', ' Sha ', ' Kaspar Rast ', ' Nicolas Stocker ']",
39,Baden,Spaceman-Spiff,2015-04-16,['Spaceman Spiff '],Pop
40,Basel,Maria-Doyle-Kennedy,2015-04-16,['Maria Doyle Kennedy '],Pop
41,Zürich,The-Blues-Against-Youth,2015-04-16,['The Blues Against Youth '],Pop
42,Zermatt,Zermatt-Unplugged,2015-04-16,['Cats on Trees '],
43,Zermatt,Zermatt-Unplugged,2015-04-16,['Starsailor '],Pop
44,Zürich,Django-3000,2015-04-16,['Django 3000 '],
