,location,event,date,artists,genre
0,Zürich,Monte-Carlo,2014-09-23,['Monte Carlo '],Pop
1,Luzern,Piano-Entertainment,2014-09-23,['Daniel Roos '],
2,null,Konzert,2014-09-23,"[' Praxedis Hug-Rütti ', ' Praxedis Geneviève Hug ']",Classic
3,Zürich,Zum-30-Jährigen-Jubiläum-der-Star-AG,2014-09-23,"[' Mikhail Oussov ', ' works by Strauss ']",Classic
4,Aarau,Symphoniekonzert-Pathétique,2014-09-23,[' Nicolas Altstaedt '],Classic
5,Basel,Das-beste-Rezept-für-Arkadien,2014-09-23,"['Katharina Eicke ', ' Nadia Carboni ', ' Christian Hickel ']",Classic
6,Zürich,July-Talk,2014-09-23,['July Talk '],
7,Zürich,Renato-Araujo,2014-09-23,"['Renato Araujo ', ' Fisch Althar ', ' Thomas Füllemann ', ' Michael Krummerl ']",
8,Basel,Classic-Meets-Jazz,2014-09-23,"[' Dieter Ilg ', ' Enrico Pieranunzi ', ' Gabriele Mirabassi ']",
9,Liestal,Lamento-e-furore,2014-09-23,"[' Nuria Rial ', ' Naoki Kitaya ']",Classic
10,Steckborn,Kammerchor-Kaluga,2014-09-23,['Kammerchor Kaluga '],
11,Zürich,Isaac-Delusion,2014-09-23,['Isaac Delusion '],Pop
12,Zürich,Bestehen-&-Vergehen-Ostinatio-und-Variation-im-Frühbarock,2014-09-23,"[' Giulia Breschi ', ' Vincent Flückiger ', ' Sara Souza-Simon ']",Classic
13,Basel,The-Cup,2014-09-23,"[' Florenz Hunziker ', ' Ursus Bachthaler ', ' Peter Wagner ', ' Christoph Mohler ']",
14,Zürich,Floriano-Inacio-Junior,2014-09-23,"[' Floriano Inacio Junior', ' Rodrigo Botter Maio s', ' Dudu Penz ', ' Mauro Martins ']",
15,Luzern,Students'-Concert,2014-09-23,"[' Lukas Gernet ', ' Jonas Künzli ', ' Florian Hoesl ']",
