,location,event,date,artists,genre
0,Zürich,Kammermusik,2014-11-02,"['Anna Tchinaeva ', ' Eldar Saparayev ', ' Suguru Ito ']",Classic
1,Basel,Côté-lune,2014-11-02,"['Sophie Chaillot-Hegi ', ' Son Lam Tran ']",Classic
2,Zürich,Werner-und-Company,2014-11-02,['Werner und Company '],Pop
3,Bern,Low-Brass-Portrait,2014-11-02,"[' Stanley Clark ', ' Justin Clark ', ' Christina Bauer ', ' Daniel Schädeli ']",Classic
4,Luzern,Kammermusik-Matinee,2014-11-02,"[' Ulrich Poschner ', ' Christina Gallati ', ' Katrin Burger ']",Classic
5,Schaffhausen,Klassik-im-Rüden,2014-11-02,"['Catriona Bühler ', ' Nijolé Abartjé ']",Classic
6,Zürich,Morgenmuik-zum-Reformationssonntag,2014-11-02,"[' Michaela Unsinn ', ' Richard Resch ', ' Richard Helm ', ' Andreas Jost ']",Classic
7,Zürich,Nuggi-Konzert,2014-11-02,"['Anna Tchinaeva ', ' Eldar Saparayev ', ' Suguru Ito ']",Classic
8,Walkringen,Galeriekonzert,2014-11-02,"['Ludwig Geiger ', ' Jürg Bitterli ']",Classic
9,Zürich,Werner-und-Company,2014-11-02,['Werner und Company '],Pop
10,Basel,1789,2014-11-02,['Sally Fortino '],Classic
11,Riehen,Konzert-zu-Allerseelen-Spiel-mir-das-Lied-vom-Leben,2014-11-02,"['Alexander Schmid ', ' Louis van Niekerk ']",Classic
12,Fischingen,Kammermusik,2014-11-02,"['Rudolf Lutz ', ' Plamena Nikitassova ']",Classic
13,null,Peter-und-der-Wolf,2014-11-02,"[' Claudia Weissbarth ', ' Renato Bizzotto ', ' Jeannot Hunziker ']",Classic
14,Widnau,Project-Latino,2014-11-02,"[' Danid Mäder ', ' Daniel Riesser ', ' Hampi Stangl ', ' Rico Alvares ']",
15,Wädenswil,Orchesterkonzert,2014-11-02,[' Samuel Mittag '],Classic
16,Mariastein,Benefiz-Konzert-zugunsten-HEKS,2014-11-02,[' Julia Baumgartner '],Classic
17,Köniz,Kammermusikkonzert,2014-11-02,"['Denis Severin ', ' Tatjana Korsunskaya ']",Classic
18,Köniz,Marimba,2014-11-02,"['Raphael Christen ', ' Nicole Frei ']",Classic
19,Rafz,Orgel-und-Trompete,2014-11-02,"['Peter Rey ', ' Urs Wittwer ']",Classic
20,Windisch,Some-Nights,2014-11-02,"[' Frank Schultz ', ' Conny Schock ', ' Daniel Schwenger ', ' Alexander Sehringer ']",Pop
21,Basel,La-Pazza-CD-Taufe,2014-11-02,[' Flavio Ferri Benedetti '],Classic
22,Schaffhausen,Konzert,2014-11-02,"[' Dorothea Frey ', ' Bettina Siegfried ', ' Felix Rienth ', ' Michel Brodard ']",Classic
23,Rapperswil,Musik-im-Schloss-Eröffnungskonzert-14.-Saison,2014-11-02,"[' conductor: Andreas Janke ', ' Benjamin Nyffenegger ', ' Oliver Schnyder ']",Classic
24,Uster,Lift-Up-My-Soul,2014-11-02,[' Peter Freitag '],Classic
25,Luzern,Charles-Gounod-Cäcilienmesse,2014-11-02,"[' Regula Mühlemann ', ' Angelo Ferrari ', ' Alexandre Beuchat ']",Classic
26,Basel,Vierfältig-Schweizer-Klänge-damals-und-heute,2014-11-02,"[' works by Caroline Charrière ', ' Helena Winkelman ']",Classic
27,Liestal,Schubert-in-Liestal,2014-11-02,"[' Felicitas Erb ', ' Marian Dijkhuizen ', ' Jakob Pilgram ', ' Markus Volpert ']",Classic
28,Horgen,Jubiläumskonzert,2014-11-02,"[' Philipp Mestrinel ', ' Kelly Landerkin ', ' Melanie Veser ', ' Tino Brütsch ']",Classic
29,Zürich,Blues-and-Ballads,2014-11-02,"['Jakob Juchler ', ' Martin Knebel ']",
30,Basel,Konzert,2014-11-02,"[' Jardena Flückiger ', ' Ursula Eittinger ', ' Reginaldo Pinheiro ', ' Manuel Walser ']",Classic
31,Zürich,Soul-Jazz-Alliance,2014-11-02,"[' Jeremy Pelt ', ' Vincent Herring ', ' Jared Gold ', ' Jesse Van Ruller ', ' Joris Dudli ']",
32,null,The-Big-Chris-Barber-Jazz-and-Blues-Band,2014-11-02,['The Big Chris Barber Jazz and Blues Band '],
33,Riehen,Musique-de-la-Chambre-du-Roi-mit-Nuria-Rial,2014-11-02,"[' Nuria Rial ', ' Sergio Alvares ', ' Eduardo Egüez ']",Classic
34,Zürich,The-Golden-Apes,2014-11-02,"['The Golden Apes ', ' She Past Away ']",
35,Winterthur,Jeff-Zima-Trio,2014-11-02,"['Jeff Zima Trio ', ' Jeff Zima ', ' Damien Daigneau ', ' Matthieu Gastaldi ']",
36,Basel,Robert-Glasper-Experiment,2014-11-02,['Robert Glasper Experiment '],Pop
37,Solothurn,Guano-Apes,2014-11-02,['Guano Apes '],
38,Pratteln,Orphaned-Land,2014-11-02,['Orphaned Land '],
39,null,No-Crows,2014-11-02,['No Crows '],
40,Bern,Barbez,2014-11-02,['Barbez '],
41,Altikon,Jam-Point,2014-11-02,"[' Bruno Bosshardt ', ' Robert Bosshardt ', ' Hans Sander ', ' Peter Pattynama ', ' Richi Schmied ']",
42,Zürich,Dave-Alvin-&-Phil-Alvin-with-The-Guilty-Ones,2014-11-02,['Dave Alvin & Phil Alvin with The Guilty Ones '],
43,Lausanne,Morrissey,2014-11-02,['Morrissey '],Pop
44,Sankt-Gallen,Toumani-&-Sidiki-Diabaté,2014-11-02,['Toumani & Sidiki Diabaté '],
