,location,event,date,artists,genre
0,Zürich,Rezital-Master-Music-Performance-Konzert,2015-05-12,['Valentyna Halushko '],Classic
1,Zürich,Präsentation-Master-of-Arts-in-Musikpädagogik,2015-05-12,['Anna Hürlimann '],Classic
2,Zürich,Präsentation-Master-of-Arts-in-Musikpädagogik,2015-05-12,['Antonia Paratore '],Classic
3,Basel,Masterrezital,2015-05-12,['Paulo Vinicius Pereira de Oliveira '],Classic
4,Zürich,Präsentation-Master-of-Arts-in-Musikpädagogik,2015-05-12,['Astrid Leutwyler '],Classic
5,Weggis,Anthony-Caputo,2015-05-12,['Anthony Caputo '],
6,Zürich,Monk's-Ballads,2015-05-12,"[' Christoph Grab ', ' Silvan Jeger ', ' Maxime Paratte ']",
7,Luzern,Piano-Entertainment,2015-05-12,['Jozsef Sarkozy '],Classic
8,Zürich,Rezital-Master-Music-Performance-Konzert,2015-05-12,['Marian Gabriel Weber '],Classic
9,Zürich,Rezital-Master-Music-Performance-Konzert,2015-05-12,['Reeta Aho '],Classic
10,Basel,Beton,2015-05-12,[' David Sontòn Caflisch '],Classic
11,Pratteln,Melechesh,2015-05-12,"['Melechesh ', ' Keep of Kalessin ', ' Tribulation ']",
12,Zürich,Konzert-um-halb-acht,2015-05-12,['Maurizio Croci '],Classic
13,Luzern,Forum-Neue-Musik-Luzern,2015-05-12,['Sarah Giger '],Classic
14,Zürich,Rodriguez,2015-05-12,"['Rodriguez ', ' Sixto Rodriguez ', ' Matthew Smith ', ' Maree Thom ', ' Sebastian Beresford ']",Pop
15,Zürich,And-So-I-Watch-You-from-Afar,2015-05-12,['And So I Watch You From Afar '],
16,Basel,Vortragsstunde,2015-05-12,[' Dina König '],Classic
17,Zürich,The-Atomic-Bitchwax,2015-05-12,"['The Atomic Bitchwax ', ' 1000 Mods ']",
18,Basel,Gino-Sitson's-Voistrings-feat.-Dondieu-Divin,2015-05-12,"[' Gino Sitson ', ' Fayçal Salhi ', ' Dondieu Divin ', ' Julia Robert ', ' Juliette Serrad ']",
19,Luzern,Workshopkonzerte,2015-05-12,"['Despina Corazza ', ' Nicolas Gurtner ', ' Emilio Vidal Pons ', ' Florian Bolliger ', ' Julien Minguely ']",
20,Zürich,Nicole-Johänntgen-Quartett,2015-05-12,"['Nicole Johänntgen Quartett ', ' Nicole Johänntgen ', ' Marc Méan ', ' Thomas Lähns ', ' Bodek Janke ', ' Nehad El Sahed ']",
21,Zürich,Kafka-Tamura,2015-05-12,['Kafka Tamura '],Pop
22,Zürich,Friska-Viljor,2015-05-12,['Friska Viljor '],
23,Zürich,Alcoholic-Faith-Mission,2015-05-12,['Alcoholic Faith Mission '],
