,location,event,date,artists,genre
0,Winterthur,Öffentliche-Generalprobe,2015-12-09,[' Isabelle Faust '],Classic
1,Zürich,Surprise-Saltocello,2015-12-09,"['Anton Spronk ', ' Paul Handschke ', ' Nadia Reich ', ' Isabel Gehweiler ']",Classic
2,Zürich,Born-in-1965-Round-Two,2015-12-09,"['Greg Galli ', ' Marc Halbheer ', ' Christian Moser ', ' Bruno Amatruda ', ' Roman Groner ', ' Chris Linder ']",Pop
3,Zürich,Tiefe-Sehnsucht,2015-12-09,[' Daniel Müller-Schott '],Classic
4,Basel,Kurz-vor-der-Erlösung,2015-12-09,"[' Markus Mathis ', ' Maru Rieben ']",Classic
5,Winterthur,OCnotes-&-Iska-Dhaaf,2015-12-09,"['OCnotes & Iska Dhaaf ', ' DJ Oddateee ']",
6,Pratteln,Swallow-the-Sun,2015-12-09,['Swallow the Sun '],
7,Baden,Roman-Nowka,2015-12-09,['Roman Nowka '],
8,Winterthur,Ghost-Town-Trio-feat.-Nina-Gutknecht,2015-12-09,"[' Nina Gutknecht ', ' Urs Vögeli ', ' Claude Meier ', ' Lukas Mantel ']",
9,Zug,The-Quireboys,2015-12-09,"['The Quireboys ', ' support: The Gloria Story ']",Pop
10,Basel,Jazzcampus-Session,2015-12-09,"['Anna Widauer ', ' Marc Roos ', ' David Cogliatti ', ' Judith Schwarz ', ' Ilya Alabuzhev ']",
11,Basel,Jaeger-Gisler-Rainey,2015-12-09,"[' Michael Jaeger ', ' Fabian Gisler ', ' Tom Rainey ']",
12,Zürich,Jazzbaragge-Wednesday-Jam,2015-12-09,"['Jean-Michel Pilc ', ' Bänz Oester ', ' Pius Baschnagel ']",
13,Basel,Doom-Bossa,2015-12-09,"[' Sabrina Tschachtli ', ' George Ricci ', ' Dominik Schürmann ', ' Samuel Dühsler ']",
14,Zürich,Alpensturm-15,2015-12-09,"[' Hans Kennel ', ' Regina Steiner ', ' Urs Keiser ', ' Peter Keiser ']",traditional
15,Luzern,Tom-James,2015-12-09,['Tom James '],Pop
16,Zürich,5-Jahre-Negative-White-Gothic-Night,2015-12-09,['Joy Disaster '],Electronic
