,location,event,date,artists,genre
0,Gstaad,Gstaad-Menuhin-Festival-Matinée-des-jeunes-étoiles-III,2015-08-08,['Bobby Mitchell '],Classic
1,Rapperswil,Seenachtfest,2015-08-08,[' Kinderprogramm '],Pop
2,Basel,Orgelmusik-über-Mittag,2015-08-08,['Prof. Reinhard Jaud '],Classic
3,Brienz,Brienzersee-Rockfestival,2015-08-08,"['Magnum ', ' Dana Fuchs ', ' The Quireboys ']",
4,Schaffhausen,Stars-in-Town,2015-08-08,['Sunrise Avenue '],
5,Zürich,Shambolic-Shrinks,2015-08-08,[' FeedBags '],Pop
6,Zweisimmen,Gstaad-Menuhin-Festival-Early-Fusion-IV,2015-08-08,"[' Maurice Steger ', ' conductor: Zefira Valova ']",Classic
7,Pratteln,H.E.A.T.,2015-08-08,['H.E.A.T. '],
8,St.-Moritz,Festival-da-Jazz,2015-08-08,"[' Richard Galliano ', ' Sylvain Luc ']",
9,Zürich,"Royal-Reggae-Festival-präsentiert-""Dancehall-Summer-Night""",2015-08-08,"[' Black Thunder ', ' Million Stylez ']",
10,Schaffhausen,Stars-in-Town,2015-08-08,['Scratch Bandits Crew '],
