,location,event,date,artists,genre
0,Bern,Schlummert-ein-ihr-matten-Augen,2013-03-28,[' Christian Hilz '],Classic
1,Winterthur,Mysteriensonaten-zur-Passion,2013-03-28,"['Hedwig Felchlin ', ' Martin Huggel ']",Classic
2,Zürich,Kantatengottesdienst-zum-Gründonnerstag,2013-03-28,"[' Ingrid Alexandre ', ' Paolo Vignoli ', ' Ulrich Poschner ', ' Aleksandr Fester ', ' Christian Döhring ']",Classic
3,null,Passionskonzert,2013-03-28,"[' Muriel Schwarz ', ' Aurea Marston ', ' Erlend Tvinnereim ', ' Michael Raschle ']",Classic
4,Zürich,Gründonnerstag,2013-03-28,['Els Biesemans '],Classic
5,Aarau,Passionskonzert,2013-03-28,"[' Dela Hüttner ', ' Mirjam Blessing ', ' Felix Rienth ', ' Peter Mächler ']",Classic
6,Zürich,Missa-solemnis,2013-03-28,"[' Susanne Bernhard ', ' Katharina Kammerloher ', ' Florian Stern ', ' Alfred Reiter ']",Classic
7,Luzern,Hatesphere,2013-03-28,"['Hatesphere ', ' support: Billy Boy in Poison ']",
8,Winterthur,Olivier-Magarotto-Trio,2013-03-28,"[' Olivier Magarotto ', ' Julien Revilloud ', ' Yoann Julliard ']",
9,Bern,Internationales-Jazzfestival-Bern,2013-03-28,['Shemekia Copeland '],
10,Basel,Johannes-Passion,2013-03-28,"[' Maria Bernius ', ' Roswitha Müller ', ' Max Ciolek ', ' Yeunku Chu ', ' Olaf Schöder ']",Classic
11,Luzern,Salonmusik,2013-03-28,"['Martin Schaefer ', ' Richard Decker ']",Classic
12,Zürich,Ein-Lämmlein-geht-und-trägt-die-Schuld,2013-03-28,"[' Robert Schmid ', ' Franziska Wigger-Lötscher ']",Classic
13,Kongresshaus,Zürich,2013-03-28,['The Ten Tenors '],
14,Dynamo,Zürich,2013-03-28,"['The Gee Strings ', ' The Irradiates ', ' Batalj ']",
15,Basel,Saigon,2013-03-28,"['Saigon ', ' King Magnetic ', "" support: GQ Nothin' Pretty ""]",
16,Bern,Larsen-feat.-Little-Annie,2013-03-28,"['Larsen feat. Little Annie ', ' Prszr ']",
17,Kloten,Misty-Blue,2013-03-28,"[' Arlette Keiser-Singy ', ' Sarah Fischer Ryter ', ' Hansj Looser ', ' Peter Keiser ']",
18,Stäfa,Yakaree,2013-03-28,['Yakaree '],Pop
19,Wädenswil,Pâqu'son-Musikfestival,2013-03-28,['Les Hay Babies '],Pop
20,Salle-des-fêtes-de-Thônex,Thônex,2013-03-28,['C2C '],C2C
21,Aarau,Balmorhea,2013-03-28,['Balmorhea '],
22,Moods,Zürich,2013-03-28,"['Robin McKelle & The Flytones ', ' Robin McKelle ', ' Ben Stivers ', ' Al Street ', ' Derek Nievergelt ', ' Adrian Harpham ']",
23,Théâtre-du-Léman,null,2013-03-28,['Patricia Kaas '],
24,Wil,Retro-Stefson,2013-03-28,['Retro Stefson '],Pop
25,Arbon,Baro-Drom-Orkestar,2013-03-28,"[' ', ' ', ' Piero Spidilli ', ' Simone Solazzo ']",
26,Uster,Niggli-Godard-Biondini,2013-03-28,"[' Luciano Biondini ', ' Michel Godard ', ' Lucas Niggli ']",
27,Winterthur,Pär-&-Torbjörn-Näsbom,2013-03-28,['Pär & Torbjörn Näsbom '],traditional
28,Zürich,The-Hillbilly-Moon-Explosion,2013-03-28,['The Hillbilly Moon Explosion '],
29,Zürich,Jam-Session,2013-03-28,"['Silvan Petite ', ' Leon Duncan ', ' Dani Zihlmann ', ' Philipp Häfliger ', ' Mike Ryrie ']",
30,Sursee,Million-Stylez,2013-03-28,"['Million Stylez ', ' Ras Manuel ']",
31,Bern,Steaming-Satellites,2013-03-28,['Steaming Satellites '],
32,Winterthur,Monsters-of-Rock-Festival,2013-03-28,"['Princess ', ' Kings of Metal ']",
33,Glarus,Inner-Circle,2013-03-28,['Inner Circle '],
34,Zürich,Hör-Spiel,2013-03-28,"[' Andi Bissig ', ' Laurent Méteau ', ' Simon Iten ', ' Vincent Glanzmann ', ' Mario von Rickenbach ']",
35,Luzern,Jam-Session,2013-03-28,['Richard Decker '],
36,Lyss,Psy-4-De-La-Rime,2013-03-28,['Psy 4 De La Rime '],
37,Bern,Internationales-Jazzfestival-Bern,2013-03-28,['Shemekia Copeland '],
