	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	122113	 Le Carrousel	1007, Allée du Bornan 8, 1007 Lausanne	861868	Monday People In The City 2016	 01 August 2016 	['Masaya ', 'Alci', 'Kun (CH)', 'James Mc Hale', 'La Forêt', 'Adolpho & Franky']
