	[]
Rozzo	['techno', 'techno', 'techno']
Ruben Shidozukuto	[]
Ruede Hagelstein	['house music', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'techno', 'rock', 'house music', 'disco', 'rap', 'house music', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'house music', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music']
Rumlaut	[]
Rumlaut  Musig mit Seel	[]
Rumpltanz	[]
Rumänien	[]
Rusconi	[]
Ruslan Mays TOUCHED PHOBIQ RECORDSKAZANTIP KISS FM	[]
Russ Yallop	['disco', 'deep', 'hip hop', 'house music', 'disco', 'house music', 'rap', 'disco', 'deep', 'disco', 'deep']
Russell Haswell	['idm', 'mandible', 'idm', 'mandible', 'idm', 'mandible']
Ruta 5	[]
Ryan Crosson	['techno', 'techno', 'hip hop', 'trap', 'techno', 'electronica', 'house music', 'disco', 'rap', 'hip hop', 'techno', 'techno']
Ryan Hawkin	['techno', 'disco', 'techno', 'rap']
Ryan K	[]
RÃ¯msN	[]
RÃ¶msN	[]
Ræve	['house music', 'house music', 'house music', 'house music', 'house music', 'house music']
RïmsN	[]
RömsN	[]
Rødhåd	['techno', 'dub', 'techno', 'techno', 'techno', 'dub', 'techno', 'techno', 'techno', 'dub', 'techno', 'techno']
S A M & Malin Génie	[]
S S S S	['indie poptimism', 'pop', 'pop', 'house music', 'pop', 'rap', 'disco', 'indie poptimism', 'pop', 'pop', 'house music', 'pop', 'indie poptimism', 'pop', 'pop', 'house music', 'pop']
S S S S  Four S	[]
S2 Records	[]
SA 28  13H30  02H00	[]
SALA VERSACE	[]
SAM	['contemporary country', 'country', 'country', 'contemporary country', 'country', 'country', 'contemporary country', 'country', 'country']
SAM GENIOUS	[]
SASDelÃÂ©montCH	[]
SASDelÃ©montCH	[]
SASDelémontCH	[]
SAT 5t	[]
SATINO	[]
SBTRKT	['electronic rock', 'post-disco', 'deep indie r&b', 'electronic', 'escape room', 'uk garage', 'indie', 'electronic rock', 'electronic rock', 'house music', 'uk garage', 'electronic rock', 'post-disco', 'deep indie r&b', 'electronic', 'escape room', 'uk garage', 'indie', 'electronic rock', 'electronic rock', 'house music', 'uk garage', 'electronic rock', 'post-disco', 'deep indie r&b', 'electronic', 'escape room', 'uk garage', 'indie', 'electronic rock', 'electronic rock', 'house music', 'uk garage']
SCHAED	[]
SCNTST	['techno', 'techno', 'techno']
SCP Dance Project	[]
SDANKE aka Shaggy	[]
SE	[]
SEBASTIAN KOS	[]
SEE YOU	[]
SENOMA	[]
SENSIFEEL	['progressive psytrance', 'progressive psytrance', 'progressive psytrance']
SENSUAL SQUEAK	[]
SEXOMODULAR	[]
SHABBA luzern	[]
SHADED	['techno', 'techno', 'house music', 'disco', 'rap']
SHAKE & DANCE PARTY  Bronx Bar Ittigen mit den Chartstürmer FLAVA&STEVENSON	[]
SHAKE IT MASCHINE & MR PIGMAN	[]
SIR JOE	[]
SKOR FEAT SNOOPY OVER THE HILLS	[]
SLOW BURGER	[]
SLiCE	['brutal deathcore', 'death core', 'djent', 'brutal deathcore', 'death core', 'djent', 'brutal deathcore', 'death core', 'djent']
SNES	[]
SNTS	['dub', 'techno', 'techno', 'disco', 'rap', 'dub', 'dub']
SO  Private Sams  Ohm10	[]
SO 15082010 AFTERHOURS	[]
SOLARIS	['rock', 'rock', 'rock', 'rock', 'rock', 'rock']
SOLEE Parquet Recordings	[]
SOMEAIR	[]
SOMI	['vocal jazz', 'vocal jazz', 'vocal jazz']
SOMNE	['depressive black metal', 'dub', 'techno', 'hip hop', 'techno', 'hip hop', 'depressive black metal', 'depressive black metal']
SONIC SPECIES	['trance music', 'progressive psytrance', 'trance music', 'trance music', 'progressive psytrance', 'trance music', 'trance music', 'progressive psytrance', 'trance music']
SPECIAL GUEST VOICE	[]
SPIF	[]
SPINL Live	[]
SPIRAL HAND	[]
SPITFIRE	['techno', 'techno', 'house music', 'disco', 'rap']
STEPHG	[]
STERAC aka Steve Rachmad	[]
STEVEN JAMAL	[]
STUBETE ALLSTARS  elektrostubete  BE	[]
SUBURBAN MINDS Deepwave & Spiess nSchiffer  Basel	[]
SUN 6t	[]
SUNSUN live	[]
SUPERMARKET	[]
SUPERSHIRT live	[]
SURPRISE SURPRISE SURPRISE	['chamber pop', 'pop', 'pop', 'indie', 'indie', 'indie', 'pop', 'stomp and holler', 'chamber pop', 'pop', 'pop', 'indie', 'indie', 'indie', 'pop', 'stomp and holler', 'chamber pop', 'pop', 'pop', 'indie', 'indie', 'indie', 'pop', 'stomp and holler']
SWIT HONEY	[]
SYNTHETIK CHAOS	[]
Sa 19 mÃÂ¤rz 2011	[]
Sa 19 mÃ¤rz 2011	[]
Sa 19 märz 2011	[]
Sabb	['techno', 'deep', 'disco', 'rap', 'techno', 'deep', 'techno', 'deep']
Sadar Bahar	[]
Safari & Zielony	['techno', 'techno', 'rap']
Saint WKND	['house music', 'house music', 'house music']
Salento	[]
Salida Basel	[]
Salida Zürich	[]
Salidamusic	[]
Saltaux	[]
Salvatore Donnarumma	[]
Salvatore Romeo	[]
Salzburg	[]
SalzuÛnPepper	[]
Sam Carter	['traditional british folk', 'traditional british folk', 'traditional british folk']
Sam Divine	['house music', 'house music', 'house music']
Sam Feldt	['big room', 'house music', 'edm', 'house music', 'house music', 'pop', 'house music', 'big room', 'house music', 'edm', 'house music', 'house music', 'pop', 'house music', 'big room', 'house music', 'edm', 'house music', 'house music', 'pop', 'house music']
Sam Genious	[]
Sam Ka	[]
Sam Paganini	['techno', 'techno', 'house music', 'techno', 'disco', 'rap', 'techno', 'techno', 'house music', 'techno', 'techno', 'techno', 'house music', 'techno']
Samithy Sam	[]
Sammy Dee	['hip hop', 'rap', 'hip hop']
Sampayo	[]
Samuel Angelo	[]
Samuel Gfeller	[]
Samuele	[]
Samuele Angelo	[]
Samuele Merk	[]
Samy Boulbrima	[]
San Jack OFFICAL KONSUL KAZANTIPKISS FMUA	[]
San Marco	['deep orchestral', 'deep orchestral', 'deep orchestral']
San Proper	['techno', 'techno', 'house music']
Sandora	[]
Sandro Aguello	[]
Sandro Falletta	['techno']
Sandro Falletta  Colludo Records	[]
Sandro Falletta & Dalibox	['techno', 'rap']
Sandro Kuhne	[]
Sandro KÃÂ¼hne	[]
Sandro KÃÂ¼hne b2b Marco Trinkler	[]
Sandro KÃ¼hne	[]
Sandro KÃ¼hne b2b Marco Trinkler	[]
Sandro Kühne	[]
Sandro Kühne b2b Marco Trinkler	[]
Sandro Vitalini	[]
Sandsturm	[]
Sandy Rivera	['house music', 'disco', 'house music', 'house music', 'house music', 'techno', 'hip hop', 'house music', 'disco', 'downtempo', 'hip hop', 'house music', 'house music', 'disco', 'house music', 'house music', 'house music', 'house music', 'disco', 'house music', 'house music', 'house music']
Santacruz	['banda', 'deep regional mexican', 'norteno', 'regional', 'regional', 'techno', 'house music', 'disco', 'house music', 'rap', 'banda', 'deep regional mexican', 'norteno', 'regional', 'regional', 'banda', 'deep regional mexican', 'norteno', 'regional', 'regional']
Santiago Cortes	['techno', 'techno', 'house music', 'house music', 'rap']
Santos Resiak	['techno', 'hip hop', 'techno', 'house music', 'disco', 'rap']
Santè	['disco', 'deep', 'deep', 'house music', 'disco', 'deep', 'deep', 'house music', 'disco', 'deep', 'deep', 'house music']
Santé	['disco', 'deep', 'deep', 'house music', 'disco', 'deep', 'deep', 'house music', 'disco', 'deep', 'deep', 'house music']
Sarah Quartetto band	[]
Sasch BBC	['house music', 'hip hop', 'disco', 'hip hop', 'hip hop', 'rap']
Sascha Braemer	['house music', 'deep', 'techno', 'house music', 'house music', 'house music', 'deep', 'techno', 'house music', 'house music', 'house music', 'deep', 'techno', 'house music', 'house music']
Sascha Braemer & Niconé	['house music', 'dub', 'house music', 'house music']
Sascha Cawa	['house music', 'disco', 'rap', 'house music', 'house music']
Sascha Funke	['house music', 'deep', 'techno', 'microhouse', 'techno', 'house music', 'techno', 'hip hop', 'techno', 'house music', 'disco', 'post-disco', 'rap', 'hip hop', 'house music', 'deep', 'techno', 'microhouse', 'techno', 'house music', 'house music', 'deep', 'techno', 'microhouse', 'techno', 'house music']
Sascha Stohler	[]
Saschienne	['house music', 'microhouse', 'techno', 'techno', 'house music', 'microhouse', 'house music', 'microhouse']
Sassy J	['fake', 'fake', 'fake']
Satino	[]
Saturday 280315	[]
Sauce Jacqson	[]
Saul	['banda', 'deep regional mexican', 'duranguense', 'grupera', 'norteno', 'regional', 'regional', 'banda', 'deep regional mexican', 'duranguense', 'grupera', 'norteno', 'regional', 'regional', 'banda', 'deep regional mexican', 'duranguense', 'grupera', 'norteno', 'regional', 'regional']
Sayan Sobuth	['rap']
Schaed	[]
Schaed all night long	[]
Schaermoments	[]
Schaffner	[]
Scheibenkleister	[]
Schiffsbauch	[]
Schld	[]
Schmerol	[]
Schmitz	[]
Schnautzi	[]
Schnauz & Brot	['hip hop', 'video game music', 'rap']
Schulz Neopren Records  Basel	[]
Schwarzlicht	[]
Schwer	[]
Scot Project  Druck Records  All Major Festivals	[]
Scout Klas	[]
Scratch Bandits Crew	['electro music', 'nu jazz', 'turntablism', 'hip hop', 'hip hop', 'house music', 'disco', 'rap', 'hip hop', 'electro music', 'nu jazz', 'turntablism', 'electro music', 'nu jazz', 'turntablism']
Scène du Casino	[]
Sean Amini	[]
Sean David	[]
Seb Blake	['disco']
Seb Zito	['techno', 'techno', 'house music', 'disco', 'rap']
Sebastian Eduardo	[]
Sebastian K	[]
Sebastian Mullaert aka Minilogue	[]
Sebastian Spring	['techno', 'techno', 'house music', 'disco']
Sebastien C	[]
Sebastien Leger	[]
Sebo K	['techno', 'techno', 'techno', 'house music', 'disco', 'breakbeat', 'rap', 'techno', 'techno', 'techno', 'house music', 'techno', 'techno', 'techno', 'house music']
Secret Garden Team	[]
Sectio Aurea	['dark psytrance', 'deep darkpsy', 'dark psytrance', 'deep darkpsy', 'dark psytrance', 'deep darkpsy']
Seiji  London	[]
Selim & Armin	[]
Senator	[]
Senor Calor	[]
Sensational	['rock', 'blues', 'rock', 'rock', 'disco', 'rap', 'rock', 'blues', 'rock', 'rock', 'rock', 'blues', 'rock', 'rock']
Sentiment	[]
Serafin	['opera', 'orchestral', 'opera', 'orchestral', 'opera', 'orchestral']
Serafin cadenza zürich	[]
Sergio DAngelo	[]
Sergio Jimenez	[]
Sergio Martella	[]
Sergio Mesa	[]
Sergio Trillini	[]
Seteve	[]
Seth Troxler	['disco', 'microhouse', 'techno', 'techno', 'house music', 'hip hop', 'disco', 'microhouse', 'techno', 'techno', 'house music', 'disco', 'microhouse', 'techno', 'techno', 'house music']
Seuil	['techno', 'house music', 'dub', 'techno', 'hip hop', 'techno', 'house music', 'disco', 'rap', 'hip hop', 'techno', 'techno']
Sevdaliza	['deep indie r&b', 'escape room', 'indie', 'vapor soul', 'deep indie r&b', 'escape room', 'indie', 'vapor soul', 'deep indie r&b', 'escape room', 'indie', 'vapor soul']
Sevenstyler	['disco', 'rap', 'hip hop']
Sexomodular live	[]
Shabazz Palaces	['hip hop', 'escape room', 'freak folk', 'hip hop', 'indie r&b', 'electronic rock', 'noise pop', 'hip hop', 'idm', 'hip hop', 'escape room', 'freak folk', 'hip hop', 'indie r&b', 'electronic rock', 'noise pop', 'hip hop', 'idm', 'hip hop', 'escape room', 'freak folk', 'hip hop', 'indie r&b', 'electronic rock', 'noise pop', 'hip hop', 'idm']
Shabba	['dancehall', 'rock', 'reggae', 'reggae', 'reggae', 'dancehall', 'rock', 'reggae', 'reggae', 'reggae', 'dancehall', 'rock', 'reggae', 'reggae', 'reggae']
Shackleton	['bass music', 'techno', 'uk garage', 'fluxwork', 'idm', 'mandible', 'microhouse', 'house music', 'bass music', 'techno', 'uk garage', 'fluxwork', 'idm', 'mandible', 'microhouse', 'house music', 'bass music', 'techno', 'uk garage', 'fluxwork', 'idm', 'mandible', 'microhouse', 'house music']
Shades	['techno', 'ambient', 'techno']
ShadesAtNight DJs TBC	[]
Shahira	[]
Shaka	['banda', 'grupera', 'norteno', 'regional mexican', 'regional', 'techno', 'house music', 'disco', 'hip hop', 'techno', 'rap', 'techno', 'banda', 'grupera', 'norteno', 'regional mexican', 'regional', 'banda', 'grupera', 'norteno', 'regional mexican', 'regional']
Shake it maschine B2B MrPigman	[]
Share	['deep canadian indie', 'deep', 'deep canadian indie', 'deep', 'deep canadian indie', 'deep']
Sharon	['rock', 'funk', 'funk', 'jazz blues', 'memphis soul', 'blues', 'motown', 'soul', 'soul', 'soul', 'jazz', 'rock', 'funk', 'funk', 'jazz blues', 'memphis soul', 'blues', 'motown', 'soul', 'soul', 'soul', 'jazz', 'rock', 'funk', 'funk', 'jazz blues', 'memphis soul', 'blues', 'motown', 'soul', 'soul', 'soul', 'jazz']
Sharon OLove	[]
Shawnecy	['techno', 'disco', 'techno', 'rap']
She DJ Kaylee	[]
She Nionika	[]
SheDj Meenakshi	[]
SheDj Naima	[]
SheDj Sabi	[]
Shed	['britpop', 'madchester', 'britpop', 'madchester', 'britpop', 'madchester']
Sheila She Loves You CH	[]
Shinedoe	['techno', 'techno', 'house music', 'disco', 'hip hop', 'techno', 'rap', 'techno', 'techno']
Shiro Black  Gun PWDR	[]
Shlomi Aber	['techno', 'house music', 'techno', 'house music', 'rap', 'disco', 'techno', 'techno', 'house music', 'techno', 'house music']
Shore Bar Axel	[]
Shows & Performances	[]
Shrubbn	['hip hop', 'rock', 'rap', 'disco']
SiMareli	[]
Side Effects	['progressive psytrance', 'progressive psytrance', 'progressive psytrance']
Sidney Charles	['disco', 'deep', 'deep', 'techno', 'house music', 'techno', 'techno', 'house music', 'techno', 'techno', 'hip hop', 'techno', 'house music', 'hip hop', 'disco', 'deep', 'deep', 'techno', 'house music', 'techno', 'techno', 'house music', 'techno', 'disco', 'deep', 'deep', 'techno', 'house music', 'techno', 'techno', 'house music', 'techno']
Sieber	[]
Sierra Sam	[]
Silly Walks Soundsystem feat Patrice	[]
Silo Disko	[]
Silvision	['techno', 'disco', 'techno', 'rap']
Simi3001	[]
Simian	['electronic rock', 'electronic rock', 'electronic rock', 'electronic rock', 'electronic rock', 'electronic rock', 'electronic rock', 'electronic rock', 'electronic rock', 'electronic rock', 'electronic rock', 'electronic rock']
Simian Keiser	[]
Simian Mobile Disco	['electronic rock', 'breakbeat', 'electronic rock', 'disco', 'house music', 'electronic rock', 'electronic', 'house music', 'electronic rock', 'microhouse', 'electronic rock', 'disco', 'electronic rock', 'ambient', 'techno', 'hip hop', 'techno', 'rock', 'disco', 'rap', 'electronic rock', 'breakbeat', 'electronic rock', 'disco', 'house music', 'electronic rock', 'electronic', 'house music', 'electronic rock', 'microhouse', 'electronic rock', 'disco', 'electronic rock', 'electronic rock', 'breakbeat', 'electronic rock', 'disco', 'house music', 'electronic rock', 'electronic', 'house music', 'electronic rock', 'microhouse', 'electronic rock', 'disco', 'electronic rock']
Simon Berz	[]
Simon Effect	[]
Simon Lemont	[]
Simon Li	['techno', 'techno', 'disco', 'rap']
Simon S	[]
Simon Stokes	['techno', 'techno', 'house music', 'disco', 'rap']
Simple	['heavy christmas', 'neo mellow', 'pop', 'pop', 'pop', 'post-grunge', 'post', 'punk', 'heavy christmas', 'neo mellow', 'pop', 'pop', 'pop', 'post-grunge', 'post', 'punk', 'heavy christmas', 'neo mellow', 'pop', 'pop', 'pop', 'post-grunge', 'post', 'punk']
SinnRd	[]
Sinner DC	['techno', 'rock', 'rap', 'disco', 'electronica', 'techno']
Sinner DC & Volt Face	['rap', 'ambient', 'disco', 'rap', 'electronica', 'techno', 'techno']
Sins	[]
Sinsonic Records	[]
Sirion Records	[]
Sirion Soundsystem	[]
Sirion rec	[]
Skankin Lion Tribe	[]
Skaos	['euroska', 'ska', 'ska', 'euroska', 'ska', 'ska', 'euroska', 'ska', 'ska']
SkatebÃÂ¥rd	['balearic', 'balearic', 'balearic']
SkatebÃ¥rd	['balearic', 'balearic', 'balearic']
Skatebård	['balearic', 'balearic', 'balearic']
Skinner	[]
Skinnerbox	['ska punk', 'ska', 'techno', 'hip hop', 'techno', 'disco', 'rap', 'ska punk', 'ska', 'ska punk', 'ska']
Sky Janssen & Ezikiel	[]
Skyd	[]
Skyguide	[]
Slam	['house music', 'house music', 'techno', 'techno', 'house music', 'techno', 'techno', 'techno', 'rap', 'house music', 'house music', 'techno', 'techno', 'house music', 'techno', 'house music', 'house music', 'techno', 'techno', 'house music', 'techno']
Slap	['house music', 'house music', 'house music']
Slou & Sam Pharell  MM rec	[]
Slow Magic	['post-disco', 'gauze pop', 'pop', 'electronic rock', 'vapor twitch', 'post-disco', 'gauze pop', 'pop', 'electronic rock', 'vapor twitch', 'post-disco', 'gauze pop', 'pop', 'electronic rock', 'vapor twitch']
Slowly Rico	[]
Smalltown Collective	['techno', 'house music', 'house music', 'disco', 'hip hop', 'techno', 'rap']
Smalltown Collective  Miguel	[]
Smallville  US	[]
Smash TV	[]
Smuda	[]
Snowman	[]
So Solid Crew	['uk garage', 'uk garage', 'uk garage']
Soame	['disco', 'rap']
Sobuth & Weiss	[]
Soft Metals	['grave wave', 'electronic rock', 'grave wave', 'electronic rock', 'grave wave', 'electronic rock']
Soivé	[]
Solaris	['rock', 'rock', 'rock', 'rock', 'rock', 'rock']
Soloduo	['classical guitar', 'classical guitar', 'classical guitar']
Solomun	['disco', 'deep', 'deep', 'techno', 'house music', 'microhouse', 'techno', 'house music', 'house music', 'disco', 'deep', 'deep', 'techno', 'house music', 'microhouse', 'techno', 'house music', 'house music', 'disco', 'deep', 'deep', 'techno', 'house music', 'microhouse', 'techno', 'house music', 'house music']
Solothurn	[]
Some Truths	['hauntology', 'hauntology', 'hauntology']
Someone Else	['techno', 'house music', 'techno', 'techno', 'techno', 'rock', 'house music', 'disco', 'rap', 'electronic rock', 'techno', 'techno']
Somi	['vocal jazz', 'vocal jazz', 'vocal jazz']
Somnambulance	[]
Somtek	['idm', 'disco']
Sonic Cube	['progressive psytrance', 'progressive psytrance', 'progressive psytrance']
Sonica	['rock', 'rock', 'rock']
Sonidy	[]
Sonja Moonear	[]
Sonja Moonear  Perlon  Genève	[]
Sonja Moonear  karat  switzerland	[]
Sonny Dima	[]
Sonny Fodera	['disco', 'deep', 'house music', 'disco', 'techno', 'groove', 'house music', 'house music', 'house music', 'techno', 'hip hop', 'house music', 'disco', 'rap', 'disco', 'deep', 'house music', 'disco', 'techno', 'groove', 'house music', 'house music', 'house music', 'disco', 'deep', 'house music', 'disco', 'techno', 'groove', 'house music', 'house music', 'house music']
Sordo	[]
Soukie & Windish	['house music', 'deep', 'house music', 'deep', 'house music', 'deep']
Soul Clap	['balearic', 'disco', 'house music', 'house music', 'techno', 'disco', 'hip hop', 'house music', 'disco', 'rap', 'hip hop', 'balearic', 'disco', 'house music', 'house music', 'techno', 'disco', 'balearic', 'disco', 'house music', 'house music', 'techno', 'disco']
Soul Minority	['disco', 'rap']
Souldynamic	['house music', 'house music', 'disco', 'rap']
Soult	[]
Soultronik	[]
Sound	[]
Sound Pellegrino	['techno', 'techno', 'techno']
Sound of Neptune	[]
Sound of Stereo	['techno', 'house music', 'techno', 'house music', 'techno', 'house music']
Sous Sol	['rap']
Souvenir Music	[]
Space Factory	[]
SpaceK	['rock', 'chamber psych', 'psych', 'preverb', 'rock', 'chamber psych', 'psych', 'preverb', 'rock', 'chamber psych', 'psych', 'preverb']
Spanks	[]
Special Guest	[]
Special Guest ANNA NAKLAB	[]
Special Guest TBA	[]
Special Visuals	[]
Special guest The Martinez Brothers	[]
Speedy J	['house music', 'techno', 'electronic', 'intelligent dance music', 'techno', 'techno', 'techno', 'house music', 'techno', 'electronic', 'intelligent dance music', 'techno', 'house music', 'techno', 'electronic', 'intelligent dance music', 'techno']
Spenzas Overdub Orchestra	[]
Spice 52	[]
SpinL	[]
Spint Twist	[]
Spitfire	['techno', 'techno', 'house music', 'disco', 'rap']
Spooky Dolls Surgery et Royale Georgette	[]
Sproute	[]
Spudnix	[]
Squep	['techno', 'techno', 'house music', 'house music']
Squirrel	['jazz christmas', 'swing', 'jazz christmas', 'swing', 'jazz christmas', 'swing']
St Plomb	[]
StPaul	[]
Stacey Pullen	['techno', 'house music', 'techno', 'techno', 'house music', 'house music', 'hip hop', 'breakbeat', 'hip hop', 'hip hop', 'techno', 'techno', 'house music', 'techno', 'techno', 'house music', 'techno']
Stadtpark	[]
Stadtpark Wien	[]
Stallo	[]
Starsand	[]
Starshiptroopers	[]
Starting Teeth	['nerdcore', 'ambient', 'hip hop', 'idm', 'house music', 'rap', 'hip hop', 'nerdcore', 'nerdcore']
Startos	[]
Static Frames	[]
Static Movement	['progressive psytrance', 'progressive psytrance', 'progressive psytrance']
Stationfloor	[]
Stavroz	['house music', 'deep', 'rock', 'house music', 'deep', 'house music', 'deep']
Steeve March	['disco', 'rap']
Stefan Nolic	[]
Stefano	['ambient', 'techno', 'techno', 'house music', 'house music', 'ambient', 'ambient']
Stefano Fodrini	[]
Stefano Ghislieri DJ	[]
Stefano Rinaldi	[]
Stefano Ritteri	[]
Stefano Tropeano	['techno', 'techno', 'techno']
Steffi	['hip hop', 'rock', 'disco', 'rap']
Stendeck	['idm', 'ambient', 'industrial music', 'idm', 'ambient', 'industrial music', 'idm', 'ambient', 'industrial music']
Stephan Bodzin	['disco', 'deep', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'techno', 'house music', 'techno', 'disco', 'deep', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music', 'disco', 'deep', 'deep', 'techno', 'microhouse', 'techno', 'techno', 'house music']
Stephane Lando	['techno', 'hip hop', 'house music', 'disco', 'house music', 'hip hop']
Stephen OMalley	[]
Stereo Express	['house music', 'deep', 'house music', 'house music', 'disco', 'house music', 'rap', 'house music', 'deep', 'house music', 'house music', 'deep', 'house music']
Stereo Total	['electronic rock', 'electronic rock', 'electronic rock']
Stereo tension	[]
Stereoclip	['house music', 'deep', 'house music', 'deep', 'house music', 'deep']
Steve Cole	['smooth jazz', 'dub', 'techno', 'techno', 'rock', 'house music', 'disco', 'rap', 'smooth jazz', 'smooth jazz']
Steve Cole Neopren Records  Schallbox Records  Basel	[]
Steve Ewards	[]
Steve Taylor	['christian metal', 'christian', 'house music', 'house music', 'rap', 'christian metal', 'christian', 'christian metal', 'christian']
Steven Davis	[]
Steven Fox	[]
Steven Jamal	[]
Steven Stone	[]
Steven Traffic	[]
Steven Wallace	[]
Stiglitz & Bernstein	[]
Stil & Taktvoll	[]
Stil vor Talent  Berlin	[]
Stilbruch	[]
Stimulus	[]
Stoga	[]
Stoil  BE	[]
Storlon	[]
Strahlemann & Töne	[]
Strassenmajor	[]
Stratos	['house music', 'techno', 'techno', 'house music', 'disco', 'house music', 'rap']
Strobetech	[]
StromKreis	[]
Strotter Inst & Flo Kaufmann	[]
Structure and VJing by Maak	[]
Studio affairs	[]
Styro 2000	[]
Styro2000	[]
Suara	['anime', 'j-dance', 'otacore', 'visual kei', 'anime', 'j-dance', 'otacore', 'visual kei', 'anime', 'j-dance', 'otacore', 'visual kei']
Sub Bros	[]
Sub Secret	['techno', 'techno']
SubCulture	['escape room', 'escape room', 'escape room']
Subban b2b Adam Shelton	[]
Subjected	['dub', 'techno', 'techno', 'rap', 'hip hop', 'dub', 'dub']
Substanz	[]
Substream	[]
Suddenly Neighbours	[]
Suffix	[]
Suffix support	[]
Suffix visuals	[]
Sulux	[]
Sumo	[]
SunSun Rec	[]
Sunman 130bpm	[]
Suol	[]
Super Flu	['disco', 'deep', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'house music', 'disco', 'deep', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'house music', 'disco', 'deep', 'deep', 'house music', 'microhouse', 'techno', 'techno', 'house music', 'house music']
Superdisco	[]
Superlounge	['techno', 'hip hop', 'house music', 'house music']
Superlover	['house music', 'disco', 'house music']
Supernature  Barcelona	[]
Supernova	['techno', 'hip hop', 'techno', 'house music', 'downtempo', 'house music', 'disco', 'rap', 'hip hop']
Superpoze	['rap', 'disco']
Supersymmetrie	[]
Support	[]
Support DJ Tray	[]
Support Dramaqueen & Capitain Elaine	[]
Support Maurice de la Falaise	[]
Support Princess P & JSanders	[]
Support Squep	[]
Support Tchicky Monky	[]
Support by Haelg & Gerosa and Guests	[]
Support by Mirk Oh	[]
Supported by TEZ CADEY	[]
Supprt DJs	[]
Supsect One	[]
Surgeon	['house music', 'techno', 'techno', 'dub', 'techno', 'techno', 'uk garage', 'rock', 'techno', 'disco', 'electronica', 'dub', 'techno', 'rap', 'house music', 'techno', 'techno', 'dub', 'techno', 'techno', 'house music', 'techno', 'techno', 'dub', 'techno', 'techno']
Suschi	[]
Susie Star	[]
Suspect One	[]
Suspect One  Definitive Rec	[]
Sutekh	['techno', 'idm', 'microhouse', 'techno', 'idm', 'microhouse', 'techno', 'idm', 'microhouse']
Svan	[]
Sven Dohse	['hip hop', 'disco', 'rap']
Sven The Freak	[]
Sven VÃ¤th	['techno', 'techno', 'techno', 'house music', 'techno', 'techno', 'techno', 'techno', 'house music', 'techno', 'techno', 'techno', 'techno', 'house music', 'techno']
Sven Väth	['techno', 'techno', 'techno', 'house music', 'techno', 'techno', 'techno', 'techno', 'house music', 'techno', 'techno', 'techno', 'techno', 'house music', 'techno']
Sven Wegner	['house music', 'disco', 'rap']
Sven Weisemann	['techno', 'house music', 'house music', 'techno', 'techno']
Svkre & Slodowsk	[]
Sweely	['rap', 'disco']
Sweet Noise	['polish punk', 'polish punk', 'polish punk']
SwissInnovationsStage  LIMMATQUAI	[]
Swit Honey	[]
Swithoney	[]
Sydney Dry	[]
Symbiostic	[]
Symbiotique	[]
Synapson	['house music', 'hip hop', 'disco', 'rap', 'house music', 'house music']
Syntec	['ebm', 'industrial music', 'electronic rock', 'techno', 'techno', 'disco', 'rap', 'ebm', 'industrial music', 'electronic rock', 'ebm', 'industrial music', 'electronic rock']
System Of Survival	['techno', 'techno', 'rock', 'house music', 'disco', 'house music', 'rap']
Systematic	['alternative metal', 'grunge pop', 'metal', 'alternative metal', 'grunge pop', 'metal', 'alternative metal', 'grunge pop', 'metal']
Sören Klanken	[]
T Raumschmiere	['techno', 'hip hop', 'rock', 'rap', 'disco', 'hip hop', 'techno', 'hip hop', 'hardcore']
T Raumschmiere  WÃÂKS  HERR LIEBE  BADBEAT	[]
T Raumschmiere  WÃKS  HERR LIEBE  BADBEAT	[]
T Raumschmiere  WÄKS  HERR LIEBE  BADBEAT	[]
TANJA LA CROIX	[]
TAZ	[]
TBA	['techno']
TBass	[]
TEKNOLOGIK Present	[]
TELEPATHIC VISION	[]
TELEPHATIC ANIMALS	[]
THE ALCHEMYST	[]
THE FREEMASONS	['screamo', 'screamo', 'screamo']
THE NUDGE AND MC KWASI	[]
THE TOYBOYS	[]
TIGR TIGR TIGR	[]
TIMESFLY	[]
TIMOWOODTV	[]
TIMOWOODTV  Visuals & Deko	[]
TIMWOODTV	[]
TITTO LA ROCKA	[]
TIVE	['house music', 'dub', 'techno', 'techno', 'breakbeat', 'house music', 'house music']
TM Juke	['downtempo', 'deep funk', 'electro music', 'ninja', 'nu jazz', 'downtempo', 'downtempo', 'deep funk', 'electro music', 'ninja', 'nu jazz', 'downtempo', 'downtempo', 'deep funk', 'electro music', 'ninja', 'nu jazz', 'downtempo']
TOBIAS BIENZ Kostüm & Ausstattung HENRIETTE HERM Musik DJ Ray CITO Video & Visuals BENJAMIN BURGER Kommunikation KAJA EGGENSCHWILER	[]
TOLYA SUHAR NOVOTECHKAZANTIPKISS FMUA	[]
TONBOHRER	[]
TOYANER	[]
TOYBOYS	[]
TR  dj	[]
TSAK	[]
TSHEPITO	[]
TV Rocks	[]
