location,event,date,artist,genre
Zurich,LIVE AT SUNSET,2010-07-14,TORI AMOS,
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-14,SIMPLY RED,
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-14,SOPHIE HUNGER,
Geneve,MUSIQUES EN ETE,2010-07-14,SHIBUSA SHIRAZU,
