location,event,date,artist
Thun,AM SCHLUSS,2012-07-22,KUTTI MC
Lucerne,BLUE BALLS,2012-07-22,SIVERT HOYEM
Lucerne,BLUE BALLS,2012-07-22,ESPERANZA SPALDING
Geneve,FETES DE GENEVE,2012-07-22,ENAH QUARTET
Nyon,PALEO FESTIVAL,2012-07-22,DAVID GUETTA
