location,event,date,artist
Divonne Les Bains,JAZZCONTREBAND,2009-10-16,CABINE 7
Annemasse,JAZZCONTREBAND,2009-10-16,THE PUPPINI SISTERS
Geneve,JAZZCONTREBAND,2009-10-16,MARCOS JIMENEZ
Carouge,JAZZCONTREBAND,2009-10-16,LES PAIENS
