location,event,date,artist,genre
Zurich,LIVE AT SUNSET,2008-07-09,DIANA ROSS,
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-09,PAUL SIMON,
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-09,BUDDY GUY,
Geneve,MUSIQUES EN ETE,2008-07-09,HOCUS POCUS,
