location,event,date,artist,genre
Etagnieres,CROC THE ROCK,2014-10-25,KILL IT KID,
Saint Claude,JAZZCONTREBAND,2014-10-25,KALAKUTA ORCHESTRA,
Sion,JAZZCONTREBAND,2014-10-25,HARLEIGHBLU,
Geneve,JAZZCONTREBAND,2014-10-25,LEO TARDIN,
Nyon,NYON'S ON FIRE,2014-10-25,BAK XIII,
