location,event,date,artist,genre
Geneve,FETES DE GENEVE,2015-07-20,CHE SUDAKA,
Geneve,MUSIQUES EN ETE,2015-07-20,BILL FRISELL,
Nyon,PALEO FESTIVAL,2015-07-20,ROBBIE WILLIAMS,
