location,event,date,artist,genre
Fribourg,FESTIVAL INTERNATIONAL DE LA GUITARE A FRIBOURG,2013-10-12,JUAN MANUEL CANIZARES,
Annecy,JAZZCONTREBAND,2013-10-12,GUILLAUME PERRET AND THE ELECTRIC EPIC,
Geneve,JAZZCONTREBAND,2013-10-12,EVARISTO PEREZ,
Carouge,JAZZCONTREBAND,2013-10-12,ZOZOPHONIC ORCHESTRA,
Lausanne,TABARNAK DE FESTIVAL,2013-10-12,LES TROIS ACCORDS,
Le Lignon,VERNIER SUR ROCK,2013-10-12,BALTHAZAR,
