location,event,date,artist,genre
Etagnieres,CROC THE ROCK,2013-10-25,MARVIN,
Geneve,JAZZCONTREBAND,2013-10-25,OLIVIER LAISNEY,
Carouge,JAZZCONTREBAND,2013-10-25,MATTHIEU LLODRA,
Nyon,NYON'S ON FIRE,2013-10-25,SMASH HIT COMBO,
