location,event,date,artist
Seynod,JAZZCONTREBAND,2014-10-16,LE MIGOU
Lausanne,LAUSANNE UNDERGROUND FILM & MUSIC FESTIVAL (LUFF),2014-10-16,JOHN DUNCAN
