location,event,date,artist,genre
Fribourg,BELLUARD BOLLWERK INTERNATIONAL,2012-06-28,THE NOTWIST,
Geneve,L'AMR AUX CROPETTES,2012-06-28,MATTHIEU LLODRA,
Cully,LAVAUX CLASSIQUE,2012-06-28,RACHEL HARNISCH,
Cully,LAVAUX CLASSIQUE,2012-06-28,ELSA GRETHER,
Saint Gallen,OPEN AIR DE SAINT GALLEN,2012-06-28,DANKO JONES,
