location,event,date,artist,genre
Lausanne,FESTIVAL BACH DE LAUSANNE,2013-11-22,COLLEGIUM MUSICUM DE LAUSANNE,
Bern,FESTIVAL SAINT GHETTO,2013-11-22,OM,
