location,event,date,artist,genre
Le Noirmont,CHANT DU GROS,2012-09-06,CARROUSEL,
Lausanne,ELECTROSANNE,2012-09-06,JULIO BASHMORE,
Lausanne,ELECTROSANNE,2012-09-06,THE MOLE,
Lausanne,ELECTROSANNE,2012-09-06,BURAKA SOM SISTEMA,
Veytaux,SEPTEMBRE MUSICAL,2012-09-06,ALINA POGOSTKINA,
