location,event,date,artist,genre
Montreux,MONTREUX JAZZ FESTIVAL,2012-07-08,BOB DYLAN,
Montreux,MONTREUX JAZZ FESTIVAL,2012-07-08,JULIETTE GRECO,
Frauenfeld,OPENAIR FRAUENFELD,2012-07-08,SEAN PAUL,
